country,sex,year,industry
jor,f,2004,17.600000381469727
jor,mf,2005,20.700000762939453
jor,m,2005,22.200000762939453
jor,f,2005,11.300000190734863
jor,mf,2006,20.0
jor,m,2006,21.299999237060547
jor,f,2006,10.699999809265137
jor,mf,2007,20.0
jor,m,2007,22.0
jor,f,2007,9.399999618530273
jor,mf,2008,19.299999237060547
jor,m,2008,21.0
jor,f,2008,9.399999618530273
jor,mf,2009,19.5
jor,m,2009,21.399999618530273
jor,f,2009,10.0
jor,mf,2010,17.5
jor,m,2010,19.5
jor,f,2010,7.599999904632568
jor,mf,2011,18.200000762939453
jor,m,2011,20.100000381469727
jor,f,2011,8.399999618530273
jor,mf,2012,18.700000762939453
jor,m,2012,20.600000381469727
jor,f,2012,9.300000190734863
jor,mf,2013,18.100000381469727
jor,m,2013,20.0
jor,f,2013,7.599999904632568
jor,mf,2014,18.5
jor,m,2014,20.600000381469727
jor,f,2014,7.300000190734863
kaz,mf,1999,20.0
kaz,m,1999,24.100000381469727
kaz,f,1999,14.399999618530273
kaz,mf,2001,16.299999237060547
kaz,m,2001,22.5
kaz,f,2001,9.699999809265137
kaz,mf,2002,16.299999237060547
kaz,m,2002,22.399999618530273
kaz,f,2002,9.699999809265137
kaz,mf,2003,17.0
kaz,m,2003,23.299999237060547
kaz,f,2003,10.199999809265137
kaz,mf,2004,17.399999618530273
kaz,m,2004,23.899999618530273
kaz,f,2004,10.399999618530273
kaz,mf,2005,18.0
kaz,m,2005,24.600000381469727
kaz,f,2005,10.899999618530273
kaz,mf,2006,18.399999618530273
kaz,m,2006,24.899999618530273
kaz,f,2006,11.600000381469727
kaz,mf,2007,18.899999618530273
kaz,m,2007,25.5
kaz,f,2007,12.0
kaz,mf,2008,18.899999618530273
kaz,m,2008,26.0
kaz,f,2008,11.600000381469727
kaz,mf,2009,18.600000381469727
kaz,m,2009,25.799999237060547
kaz,f,2009,11.199999809265137
kaz,mf,2010,18.700000762939453
kaz,m,2010,25.600000381469727
kaz,f,2010,11.5
kaz,mf,2011,19.0
kaz,m,2011,26.100000381469727
kaz,f,2011,11.5
kaz,mf,2012,19.399999618530273
kaz,m,2012,26.700000762939453
kaz,f,2012,11.600000381469727
kaz,mf,2013,19.799999237060547
kaz,m,2013,27.100000381469727
kaz,f,2013,12.199999809265137
ken,mf,2005,6.699999809265137
ken,m,2005,10.800000190734863
ken,f,2005,2.299999952316284
kir,mf,2000,7.400000095367432
kir,m,2000,10.0
kir,f,2000,3.0999999046325684
kir,mf,2005,8.399999618530273
kir,m,2005,10.899999618530273
kir,f,2005,4.5
kir,mf,2010,16.100000381469727
kir,m,2010,9.100000381469727
kir,f,2010,25.299999237060547
kor,mf,1980,29.0
kor,m,1980,32.20000076293945
kor,f,1980,23.799999237060547
kor,mf,1981,27.700000762939453
kor,m,1981,31.100000381469727
kor,f,1981,22.299999237060547
kor,mf,1982,27.899999618530273
kor,m,1982,31.700000762939453
kor,f,1982,21.899999618530273
kor,mf,1983,29.100000381469727
kor,m,1983,33.099998474121094
kor,f,1983,23.0
kor,mf,1984,30.700000762939453
kor,m,1984,34.79999923706055
kor,f,1984,24.200000762939453
kor,mf,1985,30.799999237060547
kor,m,1985,34.900001525878906
kor,f,1985,24.399999618530273
kor,mf,1986,31.899999618530273
kor,m,1986,35.599998474121094
kor,f,1986,26.200000762939453
kor,mf,1987,34.0
kor,m,1987,37.20000076293945
kor,f,1987,29.399999618530273
kor,mf,1988,34.900001525878906
kor,m,1988,37.70000076293945
kor,f,1988,30.600000381469727
kor,mf,1989,35.20000076293945
kor,m,1989,38.20000076293945
kor,f,1989,30.799999237060547
kor,mf,1990,35.400001525878906
kor,m,1990,39.0
kor,f,1990,30.200000762939453
kor,mf,1991,36.0
kor,m,1991,40.099998474121094
kor,f,1991,29.799999237060547
kor,mf,1992,35.0
kor,m,1992,39.900001525878906
kor,f,1992,27.600000381469727
kor,mf,1993,33.5
kor,m,1993,39.099998474121094
kor,f,1993,25.299999237060547
kor,mf,1994,33.20000076293945
kor,m,1994,39.29999923706055
kor,f,1994,24.200000762939453
kor,mf,1995,33.29999923706055
kor,m,1995,39.79999923706055
kor,f,1995,23.700000762939453
kor,mf,1996,32.5
kor,m,1996,39.099998474121094
kor,f,1996,22.799999237060547
kor,mf,1997,31.200000762939453
kor,m,1997,38.29999923706055
kor,f,1997,21.0
kor,mf,1998,27.799999237060547
kor,m,1998,34.099998474121094
kor,f,1998,18.5
kor,mf,1999,27.399999618530273
kor,m,1999,33.29999923706055
kor,f,1999,19.0
kor,mf,2000,28.100000381469727
kor,m,2000,34.5
kor,f,2000,19.200000762939453
kor,mf,2001,27.5
kor,m,2001,33.79999923706055
kor,f,2001,18.600000381469727
kor,mf,2002,27.299999237060547
kor,m,2002,33.79999923706055
kor,f,2002,18.200000762939453
kor,mf,2003,27.600000381469727
kor,m,2003,34.400001525878906
kor,f,2003,18.0
kor,mf,2004,27.5
kor,m,2004,34.29999923706055
kor,f,2004,17.799999237060547
kor,mf,2005,26.799999237060547
kor,m,2005,34.099998474121094
kor,f,2005,16.600000381469727
kor,mf,2006,26.299999237060547
kor,m,2006,33.79999923706055
kor,f,2006,16.0
kor,mf,2007,25.5
kor,m,2007,32.79999923706055
kor,f,2007,15.300000190734863
kor,mf,2008,25.0
kor,m,2008,32.29999923706055
kor,f,2008,14.800000190734863
kor,mf,2009,24.399999618530273
kor,m,2009,32.0
kor,f,2009,13.800000190734863
kor,mf,2010,24.899999618530273
kor,m,2010,32.5
kor,f,2010,14.399999618530273
kor,mf,2011,24.799999237060547
kor,m,2011,32.20000076293945
kor,f,2011,14.399999618530273
kor,mf,2012,24.5
kor,m,2012,32.0
kor,f,2012,14.0
kor,mf,2013,24.399999618530273
kor,m,2013,32.20000076293945
kor,f,2013,13.600000381469727
kos,mf,2012,28.399999618530273
kos,m,2012,33.29999923706055
kos,f,2012,10.100000381469727
kwt,mf,1983,27.0
kwt,m,1983,32.79999923706055
kwt,f,1983,1.899999976158142
kwt,mf,1988,25.5
kwt,m,1988,33.0
kwt,f,1988,1.899999976158142
kwt,mf,1995,22.899999618530273
kwt,mf,2003,18.299999237060547
kwt,mf,2005,20.600000381469727
kwt,m,2005,26.700000762939453
kwt,f,2005,2.200000047683716
kwt,mf,2008,25.100000381469727
kwt,mf,2014,40.20000076293945
kwt,m,2014,28.200000762939453
kwt,f,2014,2.4000000953674316
kgz,mf,1986,25.100000381469727
kgz,mf,1987,24.600000381469727
kgz,mf,1988,24.399999618530273
kgz,mf,1989,25.200000762939453
kgz,mf,1990,27.899999618530273
kgz,mf,1991,26.5
kgz,mf,1992,22.5
kgz,mf,1993,21.399999618530273
kgz,mf,1994,19.299999237060547
kgz,mf,1995,16.700000762939453
kgz,mf,1996,14.600000381469727
kgz,m,1996,17.700000762939453
kgz,f,1996,10.800000190734863
kgz,mf,1997,13.5
kgz,m,1997,16.5
kgz,f,1997,10.100000381469727
kgz,mf,1998,13.100000381469727
kgz,m,1998,15.399999618530273
kgz,f,1998,10.300000190734863
kgz,mf,1999,11.600000381469727
kgz,m,1999,14.100000381469727
kgz,f,1999,8.399999618530273
kgz,mf,2000,10.5
kgz,m,2000,13.0
kgz,f,2000,7.300000190734863
kgz,mf,2001,10.300000190734863
kgz,m,2001,12.899999618530273
kgz,f,2001,7.099999904632568
kgz,mf,2002,12.0
kgz,m,2002,15.5
kgz,f,2002,7.400000095367432
kgz,mf,2003,15.0
kgz,m,2003,19.0
kgz,f,2003,9.899999618530273
kgz,mf,2004,17.600000381469727
kgz,m,2004,22.5
kgz,f,2004,10.899999618530273
kgz,mf,2005,17.600000381469727
kgz,m,2005,23.0
kgz,f,2005,10.300000190734863
kgz,mf,2006,19.399999618530273
kgz,m,2006,25.700000762939453
kgz,f,2006,10.699999809265137
kgz,mf,2007,20.299999237060547
kgz,mf,2008,20.600000381469727
kgz,mf,2012,21.700000762939453
kgz,m,2012,28.899999618530273
kgz,f,2012,11.399999618530273
kgz,mf,2013,20.200000762939453
kgz,m,2013,26.299999237060547
kgz,f,2013,11.0
lao,mf,1995,3.5
lao,m,1995,4.400000095367432
lao,f,1995,2.700000047683716
lao,mf,2010,8.300000190734863
lao,m,2010,9.899999618530273
lao,f,2010,6.699999809265137
lva,mf,1996,27.200000762939453
lva,m,1996,33.29999923706055
lva,f,1996,20.0
lva,mf,1997,25.799999237060547
lva,m,1997,32.20000076293945
lva,f,1997,18.899999618530273
lva,mf,1998,27.100000381469727
lva,m,1998,34.0
lva,f,1998,19.700000762939453
lva,mf,1999,26.0
lva,m,1999,33.20000076293945
lva,f,1999,18.0
lva,mf,2000,26.799999237060547
lva,m,2000,34.20000076293945
lva,f,2000,18.899999618530273
lva,mf,2001,26.399999618530273
lva,m,2001,34.400001525878906
lva,f,2001,18.399999618530273
lva,mf,2002,25.600000381469727
lva,m,2002,35.5
lva,f,2002,15.699999809265137
lva,mf,2003,26.899999618530273
lva,m,2003,35.400001525878906
lva,f,2003,18.299999237060547
lva,mf,2004,27.299999237060547
lva,m,2004,36.29999923706055
lva,f,2004,17.700000762939453
lva,mf,2005,26.700000762939453
lva,m,2005,35.70000076293945
lva,f,2005,17.5
lva,mf,2006,27.899999618530273
lva,m,2006,38.70000076293945
lva,f,2006,16.799999237060547
lva,mf,2007,29.100000381469727
lva,m,2007,41.70000076293945
lva,f,2007,15.899999618530273
lva,mf,2008,29.600000381469727
lva,m,2008,41.29999923706055
lva,f,2008,17.799999237060547
lva,mf,2009,24.5
lva,m,2009,34.400001525878906
lva,f,2009,15.5
lva,mf,2010,23.399999618530273
lva,m,2010,33.79999923706055
lva,f,2010,13.899999618530273
lva,mf,2011,23.0
lva,m,2011,32.5
lva,f,2011,14.100000381469727
lva,mf,2012,23.600000381469727
lva,m,2012,33.400001525878906
lva,f,2012,14.199999809265137
lva,mf,2013,24.200000762939453
lva,m,2013,34.79999923706055
lva,f,2013,13.800000190734863
lva,mf,2014,24.100000381469727
lva,m,2014,35.099998474121094
lva,f,2014,13.100000381469727
lso,mf,1996,10.100000381469727
lso,m,1996,10.100000381469727
lso,f,1996,10.100000381469727
lso,mf,1997,15.199999809265137
lso,m,1997,16.600000381469727
lso,f,1997,13.399999618530273
lso,mf,1999,9.300000190734863
lso,m,1999,8.899999618530273
lso,f,1999,9.800000190734863
lso,mf,2008,41.70000076293945
lso,m,2008,47.599998474121094
lso,f,2008,34.20000076293945
lbr,mf,2007,2.4000000953674316
lbr,m,2007,4.199999809265137
lbr,f,2007,0.6000000238418579
lbr,mf,2010,10.399999618530273
lbr,m,2010,15.699999809265137
lbr,f,2010,5.300000190734863
lby,mf,1980,33.70000076293945
lby,mf,1983,40.400001525878906
lby,mf,1985,39.400001525878906
lby,mf,1986,30.0
ltu,mf,1997,28.5
ltu,m,1997,34.79999923706055
ltu,f,1997,21.5
ltu,mf,1998,29.100000381469727
ltu,m,1998,35.29999923706055
ltu,f,1998,22.399999618530273
ltu,mf,1999,27.200000762939453
ltu,m,1999,32.79999923706055
ltu,f,1999,21.5
ltu,mf,2000,27.0
ltu,m,2000,33.0
ltu,f,2000,21.200000762939453
ltu,mf,2001,26.799999237060547
ltu,m,2001,32.599998474121094
ltu,f,2001,21.299999237060547
ltu,mf,2002,27.5
ltu,m,2002,35.0
ltu,f,2002,19.700000762939453
ltu,mf,2003,27.299999237060547
ltu,m,2003,34.0
ltu,f,2003,20.5
ltu,mf,2004,28.100000381469727
ltu,m,2004,36.099998474121094
ltu,f,2004,19.799999237060547
ltu,mf,2005,29.100000381469727
ltu,m,2005,37.0
ltu,f,2005,20.799999237060547
ltu,mf,2006,29.600000381469727
ltu,m,2006,39.599998474121094
ltu,f,2006,19.5
ltu,mf,2007,30.5
ltu,m,2007,41.0
ltu,f,2007,19.899999618530273
ltu,mf,2008,30.600000381469727
ltu,m,2008,41.79999923706055
ltu,f,2008,19.200000762939453
ltu,mf,2009,26.899999618530273
ltu,m,2009,36.79999923706055
ltu,f,2009,17.899999618530273
ltu,mf,2010,24.5
ltu,m,2010,33.29999923706055
ltu,f,2010,16.700000762939453
ltu,mf,2011,24.600000381469727
ltu,m,2011,33.29999923706055
ltu,f,2011,16.600000381469727
ltu,mf,2012,25.299999237060547
ltu,m,2012,34.599998474121094
ltu,f,2012,16.399999618530273
ltu,mf,2013,25.600000381469727
ltu,m,2013,35.20000076293945
ltu,f,2013,16.299999237060547
ltu,mf,2014,24.799999237060547
ltu,m,2014,33.5
ltu,f,2014,16.299999237060547
lux,mf,1980,38.099998474121094
lux,mf,1981,37.099998474121094
lux,mf,1982,36.20000076293945
lux,mf,1983,35.400001525878906
lux,m,1983,46.79999923706055
lux,f,1983,11.800000190734863
lux,mf,1984,34.5
lux,m,1984,45.70000076293945
lux,f,1984,11.199999809265137
lux,mf,1985,33.70000076293945
lux,m,1985,44.70000076293945
lux,f,1985,11.100000381469727
lux,mf,1986,33.099998474121094
lux,m,1986,44.20000076293945
lux,f,1986,11.100000381469727
lux,mf,1987,32.5
lux,m,1987,43.5
lux,f,1987,10.699999809265137
lux,mf,1988,31.5
lux,m,1988,43.0
lux,f,1988,9.0
lux,mf,1989,31.100000381469727
lux,m,1989,42.5
lux,f,1989,8.800000190734863
lux,mf,1990,30.399999618530273
lux,m,1990,41.79999923706055
lux,f,1990,8.399999618530273
lux,mf,1991,30.100000381469727
lux,mf,1992,28.600000381469727
lux,m,1992,39.5
lux,f,1992,10.100000381469727
lux,mf,1993,26.299999237060547
lux,m,1993,37.099998474121094
lux,f,1993,7.199999809265137
lux,mf,1994,26.799999237060547
lux,m,1994,37.79999923706055
lux,f,1994,8.100000381469727
lux,mf,1995,25.100000381469727
lux,m,1995,34.599998474121094
lux,f,1995,7.900000095367432
lux,mf,1996,22.899999618530273
lux,m,1996,32.20000076293945
lux,f,1996,6.699999809265137
lux,mf,1997,23.299999237060547
lux,m,1997,33.20000076293945
lux,f,1997,6.599999904632568
lux,mf,1998,21.5
lux,m,1998,30.399999618530273
lux,f,1998,6.800000190734863
lux,mf,1999,21.799999237060547
lux,m,1999,31.299999237060547
lux,f,1999,6.900000095367432
lux,mf,2000,20.799999237060547
lux,m,2000,30.100000381469727
lux,f,2000,6.5
lux,mf,2001,21.299999237060547
lux,m,2001,31.200000762939453
lux,f,2001,6.599999904632568
lux,mf,2002,20.100000381469727
lux,m,2002,29.0
lux,f,2002,6.5
lux,mf,2003,19.200000762939453
lux,m,2003,28.100000381469727
lux,f,2003,6.099999904632568
lux,mf,2004,18.700000762939453
lux,m,2004,27.299999237060547
lux,f,2004,6.5
lux,mf,2005,17.200000762939453
lux,m,2005,25.5
lux,f,2005,5.699999809265137
lux,mf,2006,16.600000381469727
lux,m,2006,25.299999237060547
lux,f,2006,5.199999809265137
lux,mf,2007,16.899999618530273
lux,m,2007,25.700000762939453
lux,f,2007,5.5
lux,mf,2008,15.0
lux,m,2008,21.700000762939453
lux,f,2008,6.099999904632568
lux,mf,2009,12.399999618530273
lux,m,2009,18.799999237060547
lux,f,2009,3.9000000953674316
lux,mf,2010,12.699999809265137
lux,m,2010,18.5
lux,f,2010,4.400000095367432
lux,mf,2011,12.800000190734863
lux,m,2011,19.600000381469727
lux,f,2011,3.799999952316284
lux,mf,2012,12.399999618530273
lux,m,2012,19.200000762939453
lux,f,2012,3.9000000953674316
lux,mf,2013,11.699999809265137
lux,m,2013,17.700000762939453
lux,f,2013,4.199999809265137
lux,mf,2014,10.800000190734863
lux,m,2014,16.0
lux,f,2014,4.300000190734863
mac,mf,1989,46.70000076293945
mac,m,1989,40.70000076293945
mac,f,1989,55.29999923706055
mac,mf,1990,42.5
mac,m,1990,36.70000076293945
mac,f,1990,50.400001525878906
mac,mf,1991,42.099998474121094
mac,m,1991,36.900001525878906
mac,f,1991,50.5
mac,mf,1992,38.29999923706055
mac,m,1992,34.099998474121094
mac,f,1992,44.20000076293945
mac,mf,1993,35.400001525878906
mac,m,1993,33.599998474121094
mac,f,1993,37.70000076293945
mac,mf,1994,31.0
mac,m,1994,28.0
mac,f,1994,34.79999923706055
mac,mf,1995,32.099998474121094
mac,m,1995,30.100000381469727
mac,f,1995,34.400001525878906
mac,mf,1996,28.899999618530273
mac,m,1996,25.700000762939453
mac,f,1996,32.79999923706055
mac,mf,1997,28.799999237060547
mac,m,1997,25.299999237060547
mac,f,1997,33.20000076293945
mac,mf,1998,32.20000076293945
mac,m,1998,30.700000762939453
mac,f,1998,34.099998474121094
mac,mf,1999,30.600000381469727
mac,m,1999,27.899999618530273
mac,f,1999,33.70000076293945
mac,mf,2000,28.200000762939453
mac,m,2000,26.5
mac,f,2000,30.200000762939453
mac,mf,2001,30.600000381469727
mac,m,2001,27.600000381469727
mac,f,2001,34.099998474121094
mac,mf,2002,28.600000381469727
mac,m,2002,26.299999237060547
mac,f,2002,31.100000381469727
mac,mf,2003,27.0
mac,m,2003,25.5
mac,f,2003,28.600000381469727
mac,mf,2004,25.200000762939453
mac,m,2004,24.700000762939453
mac,f,2004,25.899999618530273
mac,mf,2005,25.0
mac,m,2005,26.799999237060547
mac,f,2005,23.100000381469727
mac,mf,2006,23.200000762939453
mac,m,2006,27.600000381469727
mac,f,2006,18.100000381469727
mac,mf,2007,21.200000762939453
mac,m,2007,27.200000762939453
mac,f,2007,14.5
mac,mf,2008,19.799999237060547
mac,m,2008,26.600000381469727
mac,f,2008,11.899999618530273
mac,mf,2009,15.699999809265137
mac,m,2009,23.0
mac,f,2009,8.199999809265137
mac,mf,2010,13.699999809265137
mac,m,2010,19.799999237060547
mac,f,2010,7.599999904632568
mac,mf,2011,12.899999618530273
mac,m,2011,19.600000381469727
mac,f,2011,6.099999904632568
mac,mf,2012,12.800000190734863
mac,m,2012,19.799999237060547
mac,f,2012,5.599999904632568
mac,mf,2013,12.699999809265137
mac,m,2013,20.299999237060547
mac,f,2013,4.800000190734863
mac,mf,2014,15.699999809265137
mac,m,2014,25.700000762939453
mac,f,2014,4.699999809265137
mkd,mf,2002,33.29999923706055
mkd,m,2002,35.70000076293945
mkd,f,2002,29.600000381469727
mkd,mf,2003,33.900001525878906
mkd,m,2003,36.099998474121094
mkd,f,2003,30.700000762939453
mkd,mf,2004,32.79999923706055
mkd,m,2004,34.599998474121094
mkd,f,2004,29.899999618530273
mkd,mf,2005,32.29999923706055
mkd,m,2005,33.79999923706055
mkd,f,2005,29.899999618530273
mkd,mf,2006,33.0
mkd,m,2006,35.099998474121094
mkd,f,2006,29.5
mkd,mf,2007,31.700000762939453
mkd,m,2007,33.400001525878906
mkd,f,2007,29.0
mkd,mf,2008,31.600000381469727
mkd,m,2008,33.70000076293945
mkd,f,2008,28.100000381469727
mkd,mf,2011,30.299999237060547
mkd,m,2011,33.20000076293945
mkd,f,2011,25.700000762939453
mkd,mf,2012,30.100000381469727
mkd,m,2012,33.70000076293945
mkd,f,2012,24.700000762939453
mkd,mf,2013,30.600000381469727
mkd,m,2013,33.70000076293945
mkd,f,2013,26.0
mkd,mf,2014,30.600000381469727
mkd,m,2014,33.400001525878906
mkd,f,2014,26.200000762939453
mdg,mf,2003,6.699999809265137
mdg,m,2003,7.400000095367432
mdg,f,2003,6.0
mdg,mf,2005,3.4000000953674316
mdg,m,2005,5.099999904632568
mdg,f,2005,1.600000023841858
mdg,mf,2012,7.900000095367432
mdg,m,2012,7.699999809265137
mdg,f,2012,8.100000381469727
mwi,mf,2013,7.400000095367432
mwi,m,2013,9.600000381469727
mwi,f,2013,5.0
mys,mf,1980,24.100000381469727
mys,m,1980,26.200000762939453
mys,f,1980,20.0
mys,mf,1981,25.399999618530273
mys,m,1981,27.600000381469727
mys,f,1981,21.200000762939453
mys,mf,1982,24.399999618530273
mys,m,1982,25.899999618530273
mys,f,1982,21.399999618530273
mys,mf,1983,25.899999618530273
mys,m,1983,27.600000381469727
mys,f,1983,22.799999237060547
mys,mf,1984,24.5
mys,m,1984,26.399999618530273
mys,f,1984,21.0
mys,mf,1985,23.799999237060547
mys,m,1985,25.600000381469727
mys,f,1985,20.5
mys,mf,1986,22.899999618530273
mys,m,1986,23.899999618530273
mys,f,1986,20.899999618530273
mys,mf,1987,22.299999237060547
mys,m,1987,22.899999618530273
mys,f,1987,21.200000762939453
mys,mf,1988,22.600000381469727
mys,m,1988,23.200000762939453
mys,f,1988,21.700000762939453
mys,mf,1989,25.399999618530273
mys,m,1989,25.399999618530273
mys,f,1989,25.399999618530273
mys,mf,1990,27.5
mys,m,1990,27.299999237060547
mys,f,1990,28.0
mys,mf,1991,26.399999618530273
mys,m,1991,25.600000381469727
mys,f,1991,28.100000381469727
mys,mf,1992,31.600000381469727
mys,m,1992,31.299999237060547
mys,f,1992,32.099998474121094
mys,mf,1993,32.0
mys,m,1993,32.099998474121094
mys,f,1993,31.899999618530273
mys,mf,1995,32.29999923706055
mys,m,1995,32.79999923706055
mys,f,1995,31.399999618530273
mys,mf,1996,32.20000076293945
mys,m,1996,33.599998474121094
mys,f,1996,29.600000381469727
mys,mf,1997,33.70000076293945
mys,m,1997,35.599998474121094
mys,f,1997,29.799999237060547
mys,mf,1998,31.799999237060547
mys,m,1998,33.5
mys,f,1998,28.299999237060547
mys,mf,1999,31.700000762939453
mys,m,1999,33.20000076293945
mys,f,1999,28.700000762939453
mys,mf,2000,32.20000076293945
mys,m,2000,33.900001525878906
mys,f,2000,28.899999618530273
mys,mf,2001,33.099998474121094
mys,m,2001,35.0
mys,f,2001,29.700000762939453
mys,mf,2002,32.0
mys,m,2002,34.599998474121094
mys,f,2002,27.299999237060547
mys,mf,2003,32.0
mys,m,2003,34.900001525878906
mys,f,2003,26.899999618530273
mys,mf,2004,30.100000381469727
mys,m,2004,33.099998474121094
mys,f,2004,24.899999618530273
mys,mf,2005,29.700000762939453
mys,m,2005,32.70000076293945
mys,f,2005,24.399999618530273
mys,mf,2006,30.299999237060547
mys,m,2006,33.29999923706055
mys,f,2006,24.700000762939453
mys,mf,2007,28.5
mys,m,2007,31.700000762939453
mys,f,2007,22.799999237060547
mys,mf,2008,28.700000762939453
mys,m,2008,32.0
mys,f,2008,22.700000762939453
mys,mf,2009,27.0
mys,m,2009,31.0
mys,f,2009,20.0
mys,mf,2010,27.600000381469727
mys,m,2010,31.299999237060547
mys,f,2010,21.0
mys,mf,2011,28.899999618530273
mys,m,2011,33.099998474121094
mys,f,2011,21.5
mys,mf,2012,28.399999618530273
mys,m,2012,33.099998474121094
mys,f,2012,20.299999237060547
mys,mf,2013,27.899999618530273
mys,m,2013,32.79999923706055
mys,f,2013,19.799999237060547
mys,mf,2014,27.399999618530273
mdv,mf,1990,22.399999618530273
mdv,m,1990,18.5
mdv,f,1990,38.400001525878906
mdv,mf,1995,23.899999618530273
mdv,m,1995,16.899999618530273
mdv,f,1995,42.900001525878906
mdv,mf,2000,19.0
mdv,m,2000,16.399999618530273
mdv,f,2000,24.100000381469727
mdv,mf,2003,23.399999618530273
mdv,m,2003,17.799999237060547
mdv,f,2003,33.79999923706055
mdv,mf,2006,24.299999237060547
mdv,m,2006,19.899999618530273
mdv,f,2006,31.799999237060547
mdv,mf,2010,15.699999809265137
mdv,m,2010,15.100000381469727
mdv,f,2010,16.600000381469727
mli,mf,2004,16.5
mli,m,2004,17.799999237060547
mli,f,2004,14.699999809265137
mli,mf,2006,5.599999904632568
mli,m,2006,8.0
mli,f,2006,2.700000047683716
mlt,mf,2000,32.400001525878906
mlt,m,2000,35.900001525878906
mlt,f,2000,24.700000762939453
mlt,mf,2001,30.399999618530273
mlt,m,2001,33.599998474121094
mlt,f,2001,23.0
mlt,mf,2002,31.100000381469727
mlt,m,2002,35.29999923706055
mlt,f,2002,21.899999618530273
mlt,mf,2003,29.200000762939453
mlt,m,2003,33.900001525878906
mlt,f,2003,18.5
mlt,mf,2004,29.100000381469727
mlt,m,2004,34.099998474121094
mlt,f,2004,17.399999618530273
mlt,mf,2005,30.0
mlt,m,2005,35.900001525878906
mlt,f,2005,17.100000381469727
mlt,mf,2006,28.5
mlt,m,2006,34.29999923706055
mlt,f,2006,15.5
mlt,mf,2007,26.399999618530273
mlt,m,2007,32.599998474121094
mlt,f,2007,13.399999618530273
mlt,mf,2008,25.5
mlt,m,2008,32.70000076293945
mlt,f,2008,11.0
mlt,mf,2009,25.200000762939453
mlt,m,2009,31.5
mlt,f,2009,12.0
mlt,mf,2010,25.700000762939453
mlt,m,2010,32.29999923706055
mlt,f,2010,13.300000190734863
mlt,mf,2011,24.5
mlt,m,2011,31.100000381469727
mlt,f,2011,12.5
mlt,mf,2012,22.399999618530273
mlt,m,2012,28.700000762939453
mlt,f,2012,10.899999618530273
mlt,mf,2013,21.799999237060547
mlt,m,2013,28.0
mlt,f,2013,11.5
mlt,mf,2014,21.600000381469727
mlt,m,2014,28.600000381469727
mlt,f,2014,10.600000381469727
mhl,mf,1999,18.799999237060547
mhl,m,1999,15.699999809265137
mhl,f,1999,22.600000381469727
mhl,mf,2009,10.5
mhl,mf,2010,9.399999618530273
mtq,mf,1990,17.299999237060547
mtq,m,1990,26.5
mtq,f,1990,6.199999809265137
mtq,mf,2009,6.0
mtq,mf,2010,11.899999618530273
mtq,mf,2011,11.699999809265137
mtq,mf,2012,11.800000190734863
mus,mf,1990,43.099998474121094
mus,m,1990,40.099998474121094
mus,f,1990,50.0
mus,mf,1992,39.70000076293945
mus,m,1992,35.79999923706055
mus,f,1992,48.400001525878906
mus,mf,1994,38.900001525878906
mus,m,1994,35.79999923706055
mus,f,1994,45.70000076293945
mus,mf,1995,38.29999923706055
mus,m,1995,35.5
mus,f,1995,44.599998474121094
mus,mf,1996,37.900001525878906
mus,m,1996,35.29999923706055
mus,f,1996,43.5
mus,mf,1997,37.5
mus,m,1997,34.5
mus,f,1997,43.70000076293945
mus,mf,1998,38.099998474121094
mus,m,1998,35.099998474121094
mus,f,1998,44.099998474121094
mus,mf,1999,38.29999923706055
mus,m,1999,35.29999923706055
mus,f,1999,44.5
mus,mf,2000,38.79999923706055
mus,m,2000,36.599998474121094
mus,f,2000,43.099998474121094
mus,mf,2001,38.70000076293945
mus,m,2001,36.599998474121094
mus,f,2001,42.599998474121094
mus,mf,2002,38.0
mus,m,2002,36.5
mus,f,2002,40.79999923706055
mus,mf,2003,36.599998474121094
mus,m,2003,35.79999923706055
mus,f,2003,38.29999923706055
mus,mf,2004,33.5
mus,m,2004,34.599998474121094
mus,f,2004,31.299999237060547
mus,mf,2005,32.400001525878906
mus,m,2005,34.20000076293945
mus,f,2005,28.799999237060547
mus,mf,2006,32.099998474121094
mus,m,2006,34.5
mus,f,2006,27.299999237060547
mus,mf,2007,32.29999923706055
mus,m,2007,35.5
mus,f,2007,25.799999237060547
mus,mf,2008,30.700000762939453
mus,mf,2009,28.600000381469727
mus,mf,2010,27.5
mus,mf,2011,28.200000762939453
mus,m,2011,32.29999923706055
mus,f,2011,21.0
mus,mf,2012,28.0
mus,m,2012,32.5
mus,f,2012,20.0
mus,mf,2013,30.299999237060547
mus,m,2013,32.599998474121094
mus,f,2013,26.200000762939453
mus,mf,2014,29.799999237060547
mus,m,2014,32.0
mus,f,2014,26.100000381469727
mex,mf,1988,26.5
mex,mf,1990,27.799999237060547
mex,m,1990,30.0
mex,f,1990,20.799999237060547
mex,mf,1991,23.100000381469727
mex,m,1991,24.799999237060547
mex,f,1991,19.100000381469727
mex,mf,1992,22.899999618530273
mex,m,1992,24.899999618530273
mex,f,1992,18.399999618530273
mex,mf,1993,22.0
mex,m,1993,23.899999618530273
mex,f,1993,17.700000762939453
mex,mf,1994,22.200000762939453
mex,m,1994,24.200000762939453
mex,f,1994,17.600000381469727
mex,mf,1995,21.700000762939453
mex,m,1995,24.700000762939453
mex,f,1995,15.300000190734863
mex,mf,1996,22.700000762939453
mex,m,1996,25.0
mex,f,1996,17.899999618530273
