country,sex,year,not_adequately_defined_000
mar,f,2002,1.2999999523162842
mar,mf,2003,7.199999809265137
mar,m,2003,5.5
mar,f,2003,1.7000000476837158
mar,mf,2004,7.199999809265137
mar,m,2004,5.900000095367432
mar,f,2004,1.2999999523162842
mar,mf,2005,6.5
mar,m,2005,4.599999904632568
mar,f,2005,1.899999976158142
mar,mf,2006,11.100000381469727
mar,m,2006,8.600000381469727
mar,f,2006,2.5
mar,mf,2007,13.699999809265137
mar,m,2007,10.699999809265137
mar,f,2007,3.0
mar,mf,2008,18.299999237060547
mar,m,2008,13.899999618530273
mar,f,2008,4.400000095367432
mar,mf,2009,10.284000396728516
mar,mf,2010,10.404999732971191
mar,mf,2011,5.890999794006348
mar,m,2011,4.8429999351501465
mar,f,2011,1.0479999780654907
mar,mf,2012,5.769000053405762
mar,m,2012,4.13100004196167
mar,f,2012,1.6380000114440918
nam,mf,1991,0.9850000143051147
nam,m,1991,0.5740000009536743
nam,f,1991,0.41100001335144043
nam,mf,1997,1.899999976158142
nam,m,1997,0.8799999952316284
nam,f,1997,1.0199999809265137
nam,mf,2000,2.765000104904175
nam,m,2000,1.1660000085830688
nam,f,2000,1.5989999771118164
nam,mf,2004,0.40700000524520874
nam,m,2004,0.3050000071525574
nam,f,2004,0.10199999809265137
nam,mf,2008,0.5109999775886536
nam,m,2008,0.2879999876022339
nam,f,2008,0.22200000286102295
nam,mf,2010,10.281000137329102
nam,m,2010,5.546000003814697
nam,f,2010,4.736000061035156
nam,mf,2011,3.1510000228881836
nam,m,2011,1.8899999856948853
nam,f,2011,1.2610000371932983
nam,mf,2012,0.6420000195503235
nam,m,2012,0.2919999957084656
nam,f,2012,0.3499999940395355
npl,mf,1991,98.26200103759766
npl,m,1991,80.08699798583984
npl,f,1991,18.174999237060547
npl,mf,2001,22.399999618530273
npl,m,2001,13.199999809265137
npl,f,2001,9.199999809265137
nld,mf,1981,39.0
nld,m,1981,26.0
nld,f,1981,14.0
nld,mf,1983,25.0
nld,m,1983,15.0
nld,f,1983,10.0
nld,mf,1985,39.0
nld,m,1985,26.0
nld,f,1985,14.0
nld,mf,1987,77.0
nld,m,1987,49.0
nld,f,1987,27.0
nld,mf,1988,21.0
nld,m,1988,13.0
nld,f,1988,8.0
nld,mf,1989,30.0
nld,m,1989,20.0
nld,f,1989,10.0
nld,mf,1990,58.0
nld,m,1990,36.0
nld,f,1990,22.0
nld,mf,1991,47.0
nld,m,1991,30.0
nld,f,1991,17.0
nld,mf,1992,292.9679870605469
nld,m,1992,123.95099639892578
nld,f,1992,169.01699829101562
nld,mf,1993,152.54800415039062
nld,m,1993,65.55799865722656
nld,f,1993,86.98999786376953
nld,mf,1994,143.74600219726562
nld,m,1994,66.93299865722656
nld,f,1994,76.81300354003906
nld,mf,1995,206.84100341796875
nld,m,1995,83.90799713134766
nld,f,1995,122.93299865722656
nld,mf,1996,398.27301025390625
nld,m,1996,159.4239959716797
nld,f,1996,238.85000610351562
nld,mf,1997,420.65301513671875
nld,m,1997,195.80999755859375
nld,f,1997,224.843994140625
nld,mf,1998,349.47601318359375
nld,m,1998,153.26499938964844
nld,f,1998,196.21099853515625
nld,mf,1999,378.5
nld,m,1999,165.0
nld,f,1999,213.60000610351562
nld,mf,2000,491.70001220703125
nld,m,2000,246.10000610351562
nld,f,2000,245.60000610351562
nld,mf,2001,432.79998779296875
nld,m,2001,202.60000610351562
nld,f,2001,230.1999969482422
nld,mf,2002,753.2000122070312
nld,m,2002,408.20001220703125
nld,f,2002,345.1000061035156
nld,mf,2003,272.0
nld,m,2003,158.8000030517578
nld,f,2003,113.19999694824219
nld,mf,2004,377.3999938964844
nld,m,2004,211.39999389648438
nld,f,2004,166.0
nld,mf,2005,379.6000061035156
nld,m,2005,204.5
nld,f,2005,175.10000610351562
nld,mf,2006,352.0
nld,m,2006,190.0
nld,f,2006,162.0
nld,mf,2007,313.5
nld,m,2007,177.6999969482422
nld,f,2007,135.8000030517578
nld,mf,2008,472.29998779296875
nld,m,2008,286.20001220703125
nld,f,2008,186.10000610351562
nld,mf,2009,664.7000122070312
nld,m,2009,402.20001220703125
nld,f,2009,262.3999938964844
nld,mf,2010,773.9000244140625
nld,m,2010,480.6000061035156
nld,f,2010,293.29998779296875
nld,mf,2011,862.2000122070312
nld,m,2011,540.2999877929688
nld,f,2011,321.79998779296875
nld,mf,2012,803.2999877929688
nld,m,2012,493.1000061035156
nld,f,2012,310.20001220703125
nld,mf,2013,660.7000122070312
nld,m,2013,344.29998779296875
nld,f,2013,316.3999938964844
nld,mf,2014,615.2999877929688
nld,m,2014,322.8999938964844
nld,f,2014,292.29998779296875
ant,mf,1980,0.27799999713897705
ant,mf,1981,1.8830000162124634
ant,mf,1983,1.2200000286102295
ant,m,1983,0.9940000176429749
ant,f,1983,0.22599999606609344
ant,mf,1984,0.4020000100135803
ant,m,1984,0.328000009059906
ant,f,1984,0.07400000095367432
ant,mf,1985,0.40700000524520874
ant,m,1985,0.3319999873638153
ant,f,1985,0.07500000298023224
ant,mf,1986,0.0
ant,m,1986,0.0
ant,f,1986,0.0
ant,mf,1987,5.132999897003174
ncl,mf,2000,0.0
ncl,mf,2005,22.982999801635742
ncl,mf,2006,23.875
ncl,mf,2007,25.117000579833984
ncl,mf,2008,26.152999877929688
nzl,mf,1986,7.599999904632568
nzl,m,1986,4.199999809265137
nzl,f,1986,3.5
nzl,mf,1987,6.0
nzl,m,1987,3.4000000953674316
nzl,f,1987,2.5999999046325684
nzl,mf,1988,3.5999999046325684
nzl,m,1988,2.4000000953674316
nzl,f,1988,1.2999999523162842
nzl,mf,1989,4.199999809265137
nzl,m,1989,2.299999952316284
nzl,f,1989,2.0
nzl,mf,1990,5.599999904632568
nzl,m,1990,3.4000000953674316
nzl,f,1990,2.299999952316284
nzl,mf,2010,7.800000190734863
nzl,m,2010,4.599999904632568
nzl,f,2010,3.0999999046325684
nzl,mf,2011,6.400000095367432
nzl,m,2011,3.700000047683716
nzl,f,2011,2.700000047683716
nzl,mf,2012,7.300000190734863
nzl,m,2012,4.099999904632568
nzl,f,2012,3.0999999046325684
nzl,mf,2013,9.399999618530273
nzl,m,2013,6.0
nzl,f,2013,3.299999952316284
nic,mf,1990,107.0
nic,mf,1991,95.80000305175781
nic,mf,1992,92.0999984741211
nic,mf,1993,84.30000305175781
nic,mf,1994,81.4000015258789
nic,mf,1995,79.5
nic,mf,1996,73.9000015258789
nic,mf,1997,71.5
nic,mf,1998,71.19999694824219
nic,mf,1999,67.5
nic,mf,2000,65.0
nic,mf,2001,63.5
nic,mf,2003,4.585000038146973
nic,m,2003,2.3980000019073486
nic,f,2003,2.187000036239624
nic,mf,2006,0.10499999672174454
nic,m,2006,0.0
nic,f,2006,0.10499999672174454
nic,mf,2007,10.065999984741211
nic,m,2007,5.173999786376953
nic,f,2007,4.892000198364258
nic,mf,2008,0.33899998664855957
nic,m,2008,0.22599999606609344
nic,f,2008,0.11299999803304672
ner,mf,2005,33.900001525878906
ner,m,2005,26.375
ner,f,2005,7.525000095367432
nga,mf,1983,1157.0
nga,m,1983,738.0
nga,f,1983,419.0
nga,mf,1986,624.0
nga,m,1986,446.0
nga,f,1986,178.0
nga,mf,2004,881.177978515625
nga,m,2004,501.77801513671875
nga,f,2004,379.3999938964844
niu,mf,2001,0.003000000026077032
niu,m,2001,0.0020000000949949026
niu,f,2001,0.0010000000474974513
niu,mf,2002,0.0
mnp,mf,1984,1.7309999465942383
mnp,mf,1985,1.9600000381469727
mnp,mf,2000,2.372999906539917
nor,mf,1980,3.0
nor,m,1980,1.0
nor,f,1980,1.0
nor,mf,1981,5.0
nor,m,1981,3.0
nor,f,1981,2.0
nor,mf,1982,2.0
nor,m,1982,1.0
nor,f,1982,1.0
nor,mf,1983,3.0
nor,m,1983,1.0
nor,f,1983,1.0
nor,mf,1984,3.0
nor,m,1984,2.0
nor,f,1984,1.0
nor,mf,1985,4.0
nor,m,1985,3.0
nor,f,1985,2.0
nor,mf,1986,3.0
nor,m,1986,2.0
nor,f,1986,1.0
nor,mf,1987,5.0
nor,m,1987,2.0
nor,f,1987,3.0
nor,mf,1988,5.0
nor,m,1988,4.0
nor,f,1988,1.0
nor,mf,1989,7.0
nor,m,1989,5.0
nor,f,1989,2.0
nor,mf,1990,5.0
nor,m,1990,3.0
nor,f,1990,2.0
nor,mf,1991,4.0
nor,m,1991,3.0
nor,f,1991,4.0
nor,mf,1992,4.0
nor,m,1992,3.0
nor,f,1992,1.0
nor,mf,1993,4.0
nor,m,1993,3.0
nor,f,1993,1.0
nor,mf,1994,4.0
nor,m,1994,3.0
nor,f,1994,1.0
nor,mf,1995,5.660999774932861
nor,m,1995,4.025000095367432
nor,f,1995,1.6369999647140503
nor,mf,1996,3.003999948501587
nor,m,1996,2.0329999923706055
nor,f,1996,0.9710000157356262
nor,mf,1997,2.8440001010894775
nor,m,1997,1.9190000295639038
nor,f,1997,0.925000011920929
nor,mf,1998,1.565999984741211
nor,m,1998,1.1239999532699585
nor,f,1998,0.44200000166893005
nor,mf,2000,2.0
nor,mf,2001,1.600000023841858
nor,mf,2002,1.7999999523162842
nor,mf,2003,2.700000047683716
nor,m,2003,2.0
nor,f,2003,0.699999988079071
nor,mf,2005,1.0
nor,mf,2007,1.399999976158142
nor,mf,2008,64.30000305175781
nor,m,2008,22.100000381469727
nor,f,2008,42.20000076293945
nor,mf,2009,1.5
nor,mf,2010,1.2999999523162842
nor,mf,2011,2.0
nor,m,2011,1.2999999523162842
nor,f,2011,0.699999988079071
nor,mf,2012,3.5
nor,m,2012,1.7999999523162842
nor,f,2012,1.7000000476837158
nor,mf,2013,7.699999809265137
nor,m,2013,4.900000095367432
nor,f,2013,2.799999952316284
nor,mf,2014,7.699999809265137
nor,m,2014,5.199999809265137
nor,f,2014,2.4000000953674316
omn,mf,1993,3.9179999828338623
omn,m,1993,3.5980000495910645
omn,f,1993,0.3199999928474426
omn,mf,1996,0.5379999876022339
omn,m,1996,0.5379999876022339
omn,f,1996,0.0
omn,mf,2000,0.8949999809265137
omn,m,2000,0.7910000085830688
omn,f,2000,0.10400000214576721
omn,mf,2010,0.699999988079071
omn,m,2010,0.6000000238418579
omn,f,2010,0.10000000149011612
pak,mf,1980,65.0
pak,mf,1981,65.0
pak,mf,1982,67.0
pak,mf,1983,67.0
pak,mf,1984,68.0
pak,mf,1985,167.0
pak,m,1985,167.0
pak,f,1985,0.0
pak,mf,1986,16.0
pak,m,1986,16.0
pak,f,1986,0.0
pak,mf,1987,69.0
pak,m,1987,69.0
pak,f,1987,0.0
pak,mf,1988,35.0
pak,m,1988,29.0
pak,f,1988,6.0
pak,mf,1989,35.0
pak,m,1989,29.0
pak,f,1989,6.0
pak,mf,1990,36.0
pak,m,1990,30.0
pak,f,1990,6.0
pak,mf,1991,17.0
pak,m,1991,17.0
pak,f,1991,0.0
pak,mf,1992,21.0
pak,m,1992,17.0
pak,f,1992,4.0
pak,mf,1993,57.0
pak,m,1993,52.0
pak,f,1993,5.0
pak,mf,1994,17.0
pak,m,1994,17.0
pak,f,1994,0.0
pak,mf,1995,22.0
pak,m,1995,22.0
pak,f,1995,0.0
pak,mf,1996,22.0
pak,m,1996,22.0
pak,f,1996,0.0
pak,mf,1997,14.0
pak,m,1997,12.0
pak,f,1997,2.0
pak,mf,1998,17.0
pak,m,1998,17.0
pak,f,1998,0.0
pak,mf,1999,17.0
pak,m,1999,17.0
pak,f,1999,0.0
pak,mf,2000,1.0
pak,m,2000,1.0
pak,f,2000,0.0
pak,mf,2001,1.0
pak,m,2001,1.0
pak,f,2001,0.0
pak,mf,2002,0.0
pak,m,2002,0.0
pak,f,2002,0.0
pak,mf,2003,0.0
pak,m,2003,0.0
pak,f,2003,0.0
pak,mf,2004,21.0
pak,m,2004,21.0
pak,f,2004,0.0
pak,mf,2005,21.0
pak,m,2005,21.0
pak,f,2005,0.0
pak,mf,2006,18.0
pak,m,2006,18.0
pak,f,2006,0.0
pak,mf,2007,25.0
pak,m,2007,24.0
pak,f,2007,1.0
pak,mf,2008,49.0
pak,m,2008,48.0
pak,f,2008,1.0
pan,mf,1982,15.699999809265137
pan,m,1982,13.0
pan,f,1982,2.700000047683716
pan,mf,1983,12.300000190734863
pan,m,1983,10.300000190734863
pan,f,1983,2.0
pan,mf,1984,14.600000381469727
pan,m,1984,11.899999618530273
pan,f,1984,2.700000047683716
pan,mf,1985,15.0
pan,m,1985,12.0
pan,f,1985,3.0
pan,mf,1986,14.199999809265137
pan,m,1986,12.100000381469727
pan,f,1986,2.200000047683716
png,mf,2000,31.284000396728516
pry,mf,1982,0.5199999809265137
pry,m,1982,0.38999998569488525
pry,f,1982,0.12999999523162842
pry,mf,1983,0.8299999833106995
pry,m,1983,0.8299999833106995
pry,f,1983,0.0
pry,mf,1993,0.3100000023841858
pry,m,1993,0.15000000596046448
pry,f,1993,0.15000000596046448
pry,mf,1994,0.0
pry,m,1994,0.0
pry,f,1994,0.0
pry,mf,1999,0.1599999964237213
pry,m,1999,0.1599999964237213
pry,f,1999,0.0
pry,mf,2000,0.38499999046325684
pry,m,2000,0.335999995470047
pry,f,2000,0.04899999871850014
pry,mf,2001,0.38499999046325684
pry,m,2001,0.335999995470047
pry,f,2001,0.04899999871850014
pry,mf,2002,4.310999870300293
pry,m,2002,3.0480000972747803
pry,f,2002,1.2630000114440918
pry,mf,2003,0.414000004529953
pry,m,2003,0.414000004529953
pry,f,2003,0.0
pry,mf,2004,0.23800000548362732
pry,m,2004,0.23800000548362732
pry,f,2004,0.0
pry,mf,2006,0.628000020980835
pry,m,2006,0.0
pry,f,2006,0.628000020980835
pry,mf,2007,0.6000000238418579
pry,m,2007,0.20000000298023224
pry,f,2007,0.4000000059604645
pry,mf,2008,0.6000000238418579
pry,m,2008,0.0
pry,f,2008,0.6000000238418579
pry,mf,2009,5.26800012588501
pry,m,2009,2.9040000438690186
pry,f,2009,2.364000082015991
pry,mf,2010,1.8140000104904175
pry,m,2010,0.7409999966621399
pry,f,2010,1.0729999542236328
pry,mf,2011,4.926000118255615
pry,m,2011,3.369999885559082
pry,f,2011,1.555999994277954
pry,mf,2012,0.24799999594688416
pry,m,2012,0.24799999594688416
pry,f,2012,0.0
pry,mf,2014,2.0920000076293945
pry,m,2014,1.3930000066757202
pry,f,2014,0.6990000009536743
per,mf,1996,0.0
per,m,1996,0.0
per,f,1996,0.0
per,mf,1997,0.0
per,m,1997,0.0
per,f,1997,0.0
per,mf,1998,0.0
per,m,1998,0.0
per,f,1998,0.0
per,mf,1999,0.0
per,m,1999,0.0
per,f,1999,0.0
per,mf,2000,0.0
per,m,2000,0.0
per,f,2000,0.0
per,mf,2001,0.0
per,m,2001,0.0
per,f,2001,0.0
per,mf,2002,0.0
per,m,2002,0.0
per,f,2002,0.0
per,mf,2003,0.0
per,m,2003,0.0
per,f,2003,0.0
per,mf,2004,0.30000001192092896
per,m,2004,0.30000001192092896
per,f,2004,0.0
per,mf,2008,0.0
per,m,2008,0.0
per,f,2008,0.0
phl,mf,1980,2.0
phl,m,1980,0.0
phl,f,1980,2.0
phl,mf,1981,0.0
phl,m,1981,0.0
phl,f,1981,0.0
phl,mf,1982,0.0
phl,m,1982,0.0
phl,f,1982,0.0
phl,mf,1983,1.0
phl,m,1983,1.0
phl,f,1983,0.0
phl,mf,1984,3.0
phl,m,1984,3.0
phl,f,1984,0.0
phl,mf,1985,1.0
phl,m,1985,0.0
phl,f,1985,0.0
phl,mf,1986,0.0
phl,m,1986,0.0
phl,f,1986,0.0
phl,mf,1987,0.0
phl,m,1987,0.0
phl,f,1987,0.0
phl,mf,1988,2.0
phl,m,1988,2.0
phl,f,1988,0.0
phl,mf,1989,13.0
phl,m,1989,9.0
phl,f,1989,3.0
phl,mf,1990,15.0
phl,m,1990,11.0
phl,f,1990,4.0
phl,mf,1991,9.0
phl,m,1991,8.0
phl,f,1991,1.0
phl,mf,1992,21.0
phl,m,1992,17.0
phl,f,1992,4.0
phl,mf,1993,13.0
phl,m,1993,10.0
phl,f,1993,4.0
phl,mf,1994,8.0
phl,m,1994,5.0
phl,f,1994,3.0
phl,mf,1995,21.0
phl,m,1995,11.0
phl,f,1995,10.0
phl,mf,1996,5.0
phl,m,1996,2.0
phl,f,1996,2.0
phl,mf,1997,5.0
phl,m,1997,4.0
phl,f,1997,2.0
phl,mf,1998,7.0
phl,m,1998,5.0
phl,f,1998,2.0
phl,mf,1999,9.0
phl,m,1999,9.0
phl,f,1999,0.0
phl,mf,2000,4.0
phl,m,2000,3.0
phl,f,2000,1.0
pol,mf,1981,114.4000015258789
pol,mf,1982,107.69999694824219
pol,mf,1983,134.8000030517578
pol,mf,1984,166.0
pol,mf,1985,180.3000030517578
pol,mf,1986,96.0
pol,mf,1987,104.80000305175781
pol,mf,1988,83.30000305175781
pol,mf,1989,143.60000610351562
pol,mf,1990,339.5
pol,mf,1991,95.19999694824219
pol,mf,1992,100.9000015258789
pol,mf,1994,21.0
pol,m,1994,11.0
pol,f,1994,10.0
pol,mf,1995,17.0
pol,m,1995,10.0
pol,f,1995,6.0
pol,mf,1996,0.0
pol,m,1996,0.0
pol,f,1996,0.0
pol,mf,1997,0.0
pol,m,1997,0.0
pol,f,1997,0.0
pol,mf,1998,0.0
pol,m,1998,0.0
pol,f,1998,0.0
pol,mf,1999,0.0
pol,m,1999,0.0
pol,f,1999,0.0
pol,mf,2005,5.300000190734863
pol,mf,2008,8.199999809265137
pol,mf,2009,7.900000095367432
pol,mf,2010,10.699999809265137
pol,m,2010,4.599999904632568
pol,f,2010,6.099999904632568
pol,mf,2011,5.400000095367432
pol,mf,2012,7.099999904632568
pol,mf,2013,8.199999809265137
pol,m,2013,5.0
pol,f,2013,3.200000047683716
pol,mf,2014,26.700000762939453
pol,m,2014,18.600000381469727
pol,f,2014,8.100000381469727
prt,mf,1980,0.0
prt,m,1980,0.0
prt,f,1980,0.0
prt,mf,1981,0.0
prt,m,1981,0.0
prt,f,1981,0.0
prt,mf,1982,0.0
prt,m,1982,0.0
prt,f,1982,0.0
prt,mf,1983,2.5
prt,m,1983,1.7000000476837158
prt,f,1983,0.800000011920929
prt,mf,1984,1.100000023841858
prt,m,1984,0.699999988079071
prt,f,1984,0.4000000059604645
prt,mf,1985,1.100000023841858
prt,m,1985,0.800000011920929
prt,f,1985,0.30000001192092896
prt,mf,1986,0.800000011920929
prt,m,1986,0.4000000059604645
prt,f,1986,0.4000000059604645
prt,mf,1987,0.6000000238418579
prt,m,1987,0.20000000298023224
prt,f,1987,0.4000000059604645
prt,mf,1988,1.2999999523162842
prt,m,1988,0.6000000238418579
prt,f,1988,0.699999988079071
prt,mf,1989,0.5
prt,m,1989,0.10000000149011612
prt,f,1989,0.30000001192092896
prt,mf,1990,2.0
prt,m,1990,1.0
prt,f,1990,1.0
prt,mf,1991,1.399999976158142
prt,m,1991,0.800000011920929
prt,f,1991,0.6000000238418579
prt,mf,1996,0.18400000035762787
prt,m,1996,0.18400000035762787
prt,f,1996,0.0
prt,mf,1997,0.16200000047683716
prt,m,1997,0.16200000047683716
prt,f,1997,0.0
qat,mf,1997,0.29499998688697815
qat,m,1997,0.2590000033378601
qat,f,1997,0.03700000047683716
qat,mf,2001,1.8550000190734863
qat,m,2001,1.5429999828338623
qat,f,2001,0.31299999356269836
qat,mf,2004,0.0
qat,m,2004,0.0
qat,f,2004,0.0
qat,mf,2013,2.5320000648498535
qat,m,2013,1.4179999828338623
qat,f,2013,1.1139999628067017
reu,mf,2012,3.260999917984009
reu,m,2012,2.3489999771118164
reu,f,2012,0.9120000004768372
rwa,mf,1989,9.399999618530273
rwa,m,1989,6.300000190734863
rwa,f,1989,3.0999999046325684
rwa,mf,2005,35.01599884033203
rwa,mf,2012,69.63099670410156
rwa,m,2012,33.48699951171875
rwa,f,2012,36.14400100708008
shn,mf,1998,0.007000000216066837
shn,m,1998,0.004000000189989805
shn,f,1998,0.003000000026077032
shn,mf,2008,0.0
shn,m,2008,0.0
shn,f,2008,0.0
kna,mf,1981,0.0
kna,mf,1982,0.0
kna,mf,1983,1.100000023841858
kna,mf,1984,0.46000000834465027
kna,m,1984,0.2849999964237213
kna,f,1984,0.17499999701976776
kna,mf,2001,1.409999966621399
kna,m,2001,1.1150000095367432
kna,f,2001,0.29499998688697815
lca,mf,1993,1.399999976158142
lca,m,1993,1.0299999713897705
lca,f,1993,0.3700000047683716
lca,mf,1994,1.649999976158142
lca,m,1994,1.1100000143051147
lca,f,1994,0.5400000214576721
lca,mf,1995,0.41999998688697815
lca,m,1995,0.28999999165534973
lca,f,1995,0.12999999523162842
lca,mf,1996,0.10000000149011612
lca,m,1996,0.054999999701976776
lca,f,1996,0.04500000178813934
lca,mf,1997,0.15000000596046448
lca,m,1997,0.11500000208616257
lca,f,1997,0.03500000014901161
lca,mf,1998,0.16500000655651093
lca,m,1998,0.14499999582767487
lca,f,1998,0.019999999552965164
lca,mf,1999,0.054999999701976776
lca,m,1999,0.02500000037252903
lca,f,1999,0.029999999329447746
lca,mf,2000,0.8500000238418579
lca,m,2000,0.5799999833106995
lca,f,2000,0.27000001072883606
lca,mf,2002,8.65999984741211
lca,m,2002,5.269999980926514
lca,f,2002,3.390000104904175
lca,mf,2003,6.974999904632568
lca,m,2003,4.513000011444092
lca,f,2003,2.4630000591278076
lca,mf,2004,6.025000095367432
lca,m,2004,3.865000009536743
lca,f,2004,2.1600000858306885
lca,mf,2005,3.36299991607666
lca,m,2005,1.9529999494552612
lca,f,2005,1.409999966621399
lca,mf,2006,5.51800012588501
lca,m,2006,3.5829999446868896
lca,f,2006,1.934999942779541
spm,mf,1986,0.010999999940395355
spm,mf,1989,0.06700000166893005
vct,mf,1980,5.138000011444092
vct,m,1980,2.618000030517578
vct,f,1980,2.5199999809265137
vct,mf,1991,0.0
vct,mf,2001,1.4490000009536743
vct,mf,2008,2.0889999866485596
vct,m,2008,0.9399999976158142
vct,f,2008,1.1490000486373901
wsm,mf,2001,0.8529999852180481
wsm,m,2001,0.5440000295639038
wsm,f,2001,0.3089999854564667
wsm,mf,2006,2.5139999389648438
wsm,m,2006,1.5460000038146973
wsm,f,2006,0.9679999947547913
wsm,mf,2011,0.21400000154972076
wsm,m,2011,0.1420000046491623
wsm,f,2011,0.07199999690055847
smr,mf,1995,0.7699999809265137
smr,m,1995,0.5929999947547913
smr,f,1995,0.1770000010728836
smr,mf,1996,0.7160000205039978
smr,m,1996,0.5559999942779541
smr,f,1996,0.1599999964237213
smr,mf,1997,0.7409999966621399
smr,m,1997,0.5709999799728394
smr,f,1997,0.17000000178813934
smr,mf,1998,0.7049999833106995
smr,m,1998,0.546999990940094
smr,f,1998,0.15800000727176666
smr,mf,1999,0.6570000052452087
smr,m,1999,0.49799999594688416
smr,f,1999,0.1589999943971634
smr,mf,2001,0.004000000189989805
smr,m,2001,0.0020000000949949026
smr,f,2001,0.0020000000949949026
smr,mf,2002,0.00800000037997961
smr,m,2002,0.0020000000949949026
smr,f,2002,0.006000000052154064
smr,mf,2003,0.0
smr,m,2003,0.0
smr,f,2003,0.0
smr,mf,2004,0.0
smr,m,2004,0.0
smr,f,2004,0.0
smr,mf,2005,0.0
smr,m,2005,0.0
smr,f,2005,0.0
smr,mf,2006,0.0
smr,m,2006,0.0
smr,f,2006,0.0
smr,mf,2007,0.014999999664723873
smr,m,2007,0.009999999776482582
smr,f,2007,0.004999999888241291
smr,mf,2008,0.017000000923871994
smr,m,2008,0.010999999940395355
smr,f,2008,0.006000000052154064
stp,mf,1991,1.0570000410079956
stp,m,1991,0.6600000262260437
stp,f,1991,0.3970000147819519
stp,mf,2000,0.210999995470047
stp,m,2000,0.13300000131130219
stp,f,2000,0.07800000160932541
sau,mf,1992,1.9980000257492065
sau,m,1992,1.9249999523162842
sau,f,1992,0.0729999989271164
sau,mf,1999,3.372999906539917
sau,m,1999,3.0759999752044678
sau,f,1999,0.296999990940094
sau,mf,2000,3.0350000858306885
sau,m,2000,1.9040000438690186
sau,f,2000,1.13100004196167
sau,mf,2001,12.47599983215332
sau,m,2001,8.774999618530273
sau,f,2001,3.7009999752044678
sen,mf,2001,165.08700561523438
sen,m,2001,93.6969985961914
sen,f,2001,71.38999938964844
sen,mf,2006,483.9849853515625
sen,m,2006,266.5060119628906
sen,f,2006,217.47900390625
sen,mf,2011,504.52801513671875
sen,m,2011,230.3260040283203
sen,f,2011,274.2019958496094
srb,mf,2004,3.5
srb,m,2004,2.5
srb,f,2004,1.100000023841858
srb,mf,2005,0.0
srb,m,2005,0.0
srb,f,2005,0.0
srb,mf,2006,0.0
srb,m,2006,0.0
srb,f,2006,0.0
srb,mf,2007,0.0
srb,m,2007,0.0
srb,f,2007,0.0
srb,mf,2008,0.0
srb,m,2008,0.0
srb,f,2008,0.0
syc,mf,2011,0.12600000202655792
syc,m,2011,0.03400000184774399
syc,f,2011,0.09200000017881393
sle,mf,2003,17.593000411987305
sle,m,2003,11.28499984741211
sle,f,2003,6.308000087738037
sgp,mf,1980,3.799999952316284
sgp,m,1980,3.5999999046325684
sgp,f,1980,0.20000000298023224
sgp,mf,1981,3.0
sgp,m,1981,2.9000000953674316
sgp,f,1981,0.10000000149011612
sgp,mf,1982,2.200000047683716
sgp,m,1982,2.0
sgp,f,1982,0.20000000298023224
sgp,mf,1983,1.7999999523162842
sgp,m,1983,1.7000000476837158
sgp,f,1983,0.10000000149011612
sgp,mf,1984,3.0
sgp,m,1984,2.799999952316284
sgp,f,1984,0.20000000298023224
sgp,mf,1985,2.5999999046325684
sgp,m,1985,2.5
sgp,f,1985,0.10000000149011612
sgp,mf,1986,1.899999976158142
sgp,m,1986,1.899999976158142
sgp,f,1986,0.0
sgp,mf,1987,1.7000000476837158
sgp,m,1987,1.600000023841858
sgp,f,1987,0.0
sgp,mf,1988,1.899999976158142
sgp,m,1988,1.7999999523162842
sgp,f,1988,0.10000000149011612
sgp,mf,1989,1.2999999523162842
sgp,m,1989,1.2999999523162842
sgp,f,1989,0.0
sgp,mf,1990,0.0
sgp,m,1990,0.0
sgp,f,1990,0.0
sgp,mf,2011,23.5
sgp,m,2011,17.700000762939453
sgp,f,2011,5.800000190734863
sgp,mf,2012,26.5
sgp,m,2012,19.600000381469727
sgp,f,2012,6.900000095367432
sgp,mf,2013,26.799999237060547
sgp,m,2013,19.100000381469727
sgp,f,2013,7.699999809265137
svk,mf,1994,2.799999952316284
svk,m,1994,2.5999999046325684
svk,f,1994,0.30000001192092896
svk,mf,1995,1.5
svk,m,1995,1.2999999523162842
svk,f,1995,0.20000000298023224
svk,mf,1996,0.10000000149011612
svk,m,1996,0.10000000149011612
svk,f,1996,0.0
svk,mf,1997,0.0
svk,m,1997,0.0
svk,f,1997,0.0
svk,mf,2004,5.099999904632568
svk,m,2004,3.5
svk,f,2004,1.600000023841858
svk,mf,2005,4.199999809265137
svk,m,2005,2.299999952316284
svk,f,2005,1.899999976158142
svn,mf,1993,1.0
svn,m,1993,0.0
svn,f,1993,0.0
svn,mf,1994,0.0
svn,m,1994,0.0
svn,f,1994,0.0
svn,mf,1995,0.0
svn,m,1995,0.0
svn,f,1995,0.0
svn,mf,1996,1.222000002861023
svn,m,1996,0.5690000057220459
svn,f,1996,0.6539999842643738
svn,mf,1997,2.5429999828338623
svn,m,1997,1.5180000066757202
svn,f,1997,1.024999976158142
svn,mf,1998,3.990000009536743
svn,m,1998,2.5950000286102295
svn,f,1998,1.3949999809265137
svn,mf,1999,2.700000047683716
svn,m,1999,2.0
svn,f,1999,0.699999988079071
svn,mf,2000,5.699999809265137
svn,m,2000,4.0
svn,f,2000,1.7000000476837158
svn,mf,2001,10.0
svn,m,2001,6.300000190734863
svn,f,2001,3.799999952316284
svn,mf,2002,6.0
svn,m,2002,3.200000047683716
