country,sex,year,industry_000
kor,f,1991,2252.0
kor,mf,1992,6653.0
kor,m,1992,4533.0
kor,f,1992,2119.0
kor,mf,1993,6484.0
kor,m,1993,4516.0
kor,f,1993,1968.0
kor,mf,1994,6606.0
kor,m,1994,4659.0
kor,f,1994,1948.0
kor,mf,1995,6799.0
kor,m,1995,4840.0
kor,f,1995,1959.0
kor,mf,1996,6760.0
kor,m,1996,4829.0
kor,f,1996,1932.0
kor,mf,1997,6589.0
kor,m,1997,4762.0
kor,f,1997,1827.0
kor,mf,1998,5558.0
kor,m,1998,4061.0
kor,f,1998,1497.0
kor,mf,1999,5563.0
kor,m,1999,3988.0
kor,f,1999,1575.0
kor,mf,2000,5954.0
kor,m,2000,4274.0
kor,f,2000,1680.0
kor,mf,2001,5928.0
kor,m,2001,4258.0
kor,f,2001,1670.0
kor,mf,2002,6057.0
kor,m,2002,4376.0
kor,f,2002,1680.0
kor,mf,2003,6114.0
kor,m,2003,4478.0
kor,f,2003,1636.0
kor,mf,2004,6198.0
kor,m,2004,4529.0
kor,f,2004,1669.0
kor,mf,2005,6136.0
kor,m,2005,4551.0
kor,f,2005,1585.0
kor,mf,2006,6096.0
kor,m,2006,4539.0
kor,f,2006,1557.0
kor,mf,2007,5967.0
kor,m,2007,4468.0
kor,f,2007,1499.0
kor,mf,2008,5888.0
kor,m,2008,4423.0
kor,f,2008,1464.0
kor,mf,2009,5746.5
kor,m,2009,4399.39990234375
kor,f,2009,1347.0999755859375
kor,mf,2010,5944.5
kor,m,2010,4519.5
kor,f,2010,1425.199951171875
kor,mf,2011,6005.0
kor,m,2011,4550.60009765625
kor,f,2011,1454.300048828125
kor,mf,2012,6041.2998046875
kor,m,2012,4601.2998046875
kor,f,2012,1440.0
kor,mf,2013,6117.0
kor,m,2013,4691.0
kor,f,2013,1426.0
kos,mf,2012,86.5999984741211
kos,m,2012,80.30000305175781
kos,f,2012,6.400000095367432
kwt,mf,1983,132.89199829101562
kwt,m,1983,131.0970001220703
kwt,f,1983,1.7949999570846558
kwt,mf,1988,183.31100463867188
kwt,m,1988,179.98399353027344
kwt,f,1988,3.3269999027252197
kwt,mf,1995,170.96600341796875
kwt,mf,2003,209.9499969482422
kwt,mf,2005,231.4429931640625
kwt,m,2005,225.072998046875
kwt,f,2005,6.369999885559082
kwt,mf,2008,322.8479919433594
kgz,mf,1986,414.29998779296875
kgz,mf,1987,419.0
kgz,mf,1988,418.70001220703125
kgz,mf,1989,438.20001220703125
kgz,mf,1990,487.20001220703125
kgz,mf,1991,465.70001220703125
kgz,mf,1992,413.79998779296875
kgz,mf,1993,359.0
kgz,mf,1994,318.20001220703125
kgz,mf,1995,274.5
kgz,mf,1996,240.6999969482422
kgz,m,1996,159.0
kgz,f,1996,81.69999694824219
kgz,mf,1997,228.60000610351562
kgz,m,1997,149.6999969482422
kgz,f,1997,78.9000015258789
kgz,mf,1998,222.5
kgz,m,1998,141.6999969482422
kgz,f,1998,80.80000305175781
kgz,mf,1999,203.8000030517578
kgz,m,1999,137.10000610351562
kgz,f,1999,66.69999694824219
kgz,mf,2000,185.3000030517578
kgz,m,2000,128.3000030517578
kgz,f,2000,57.0
kgz,mf,2001,184.89999389648438
kgz,m,2001,128.60000610351562
kgz,f,2001,56.20000076293945
kgz,mf,2002,221.8000030517578
kgz,m,2002,162.6999969482422
kgz,f,2002,59.400001525878906
kgz,mf,2003,289.8999938964844
kgz,m,2003,205.8000030517578
kgz,f,2003,84.0
kgz,mf,2004,350.0
kgz,m,2004,257.20001220703125
kgz,f,2004,92.80000305175781
kgz,mf,2005,365.20001220703125
kgz,m,2005,274.6000061035156
kgz,f,2005,90.5999984741211
kgz,mf,2006,406.70001220703125
kgz,m,2006,312.0
kgz,f,2006,94.69999694824219
kgz,mf,2007,436.5
kgz,mf,2008,451.0
kgz,mf,2012,496.3039855957031
kgz,m,2012,389.90899658203125
kgz,f,2012,106.3949966430664
kgz,mf,2013,457.3059997558594
kgz,m,2013,357.843994140625
kgz,f,2013,99.46199798583984
lao,mf,1995,76.19200134277344
lao,m,1995,45.73099899291992
lao,f,1995,30.58799934387207
lao,mf,2010,250.75100708007812
lao,m,2010,150.3419952392578
lao,f,2010,100.40699768066406
lva,mf,1996,258.20001220703125
lva,m,1996,164.60000610351562
lva,f,1996,91.0999984741211
lva,mf,1997,255.0
lva,m,1997,163.89999389648438
lva,f,1997,91.0999984741211
lva,mf,1998,266.74798583984375
lva,m,1998,172.10499572753906
lva,f,1998,94.64299774169922
lva,mf,1999,244.60000610351562
lva,m,1999,163.60000610351562
lva,f,1999,81.0999984741211
lva,mf,2000,246.1999969482422
lva,m,2000,161.89999389648438
lva,f,2000,84.19999694824219
lva,mf,2001,240.5
lva,m,2001,157.10000610351562
lva,f,2001,83.4000015258789
lva,mf,2002,237.1999969482422
lva,m,2002,164.89999389648438
lva,f,2002,72.30000305175781
lva,mf,2003,250.60000610351562
lva,m,2003,166.3000030517578
lva,f,2003,84.30000305175781
lva,mf,2004,253.10000610351562
lva,m,2004,173.39999389648438
lva,f,2004,79.69999694824219
lva,mf,2005,251.89999389648438
lva,m,2005,171.1999969482422
lva,f,2005,80.69999694824219
lva,mf,2006,277.1000061035156
lva,m,2006,195.60000610351562
lva,f,2006,81.5
lva,mf,2007,295.20001220703125
lva,m,2007,216.3000030517578
lva,f,2007,79.0
lva,mf,2008,298.70001220703125
lva,m,2008,209.60000610351562
lva,f,2008,89.19999694824219
lva,mf,2009,215.1999969482422
lva,m,2009,144.60000610351562
lva,f,2009,70.5999984741211
lva,mf,2010,193.8000030517578
lva,m,2010,133.10000610351562
lva,f,2010,60.70000076293945
lva,mf,2011,193.6999969482422
lva,m,2011,132.3000030517578
lva,f,2011,61.29999923706055
lva,mf,2012,201.1999969482422
lva,m,2012,139.5
lva,f,2012,61.70000076293945
lva,mf,2013,209.39999389648438
lva,m,2013,148.8000030517578
lva,f,2013,60.5
lva,mf,2014,206.5
lva,m,2014,150.0
lva,f,2014,56.400001525878906
lso,mf,1996,44.400001525878906
lso,m,1996,26.799999237060547
lso,f,1996,17.5
lso,mf,1997,53.61899948120117
lso,m,1997,32.672000885009766
lso,f,1997,20.94700050354004
lso,mf,1999,57.555999755859375
lso,m,1999,31.01799964904785
lso,f,1999,26.538999557495117
lso,mf,2008,151.8489990234375
lso,m,2008,97.08999633789062
lso,f,2008,54.7599983215332
lbr,mf,2007,26.448999404907227
lbr,m,2007,23.11199951171875
lbr,f,2007,3.3380000591278076
lbr,mf,2010,114.0
lbr,m,2010,85.0
lbr,f,2010,29.0
lby,mf,1980,273.8999938964844
lby,mf,1983,467.70001220703125
lby,mf,1985,418.6000061035156
lby,mf,1986,271.70001220703125
ltu,mf,1997,448.0
ltu,m,1997,288.29998779296875
ltu,f,1997,159.6999969482422
ltu,mf,1998,430.5920104980469
ltu,m,1998,269.5119934082031
ltu,f,1998,161.08099365234375
ltu,mf,1999,396.29998779296875
ltu,m,1999,240.60000610351562
ltu,f,1999,155.6999969482422
ltu,mf,2000,373.5
ltu,m,2000,224.8000030517578
ltu,f,2000,148.8000030517578
ltu,mf,2001,360.6000061035156
ltu,m,2001,214.8000030517578
ltu,f,2001,145.6999969482422
ltu,mf,2002,383.3999938964844
ltu,m,2002,248.60000610351562
ltu,f,2002,134.89999389648438
ltu,mf,2003,393.6000061035156
ltu,m,2003,246.1999969482422
ltu,f,2003,147.39999389648438
ltu,mf,2004,395.79998779296875
ltu,m,2004,259.6000061035156
ltu,f,2004,136.1999969482422
ltu,mf,2005,411.1000061035156
ltu,m,2005,266.70001220703125
ltu,f,2005,144.39999389648438
ltu,mf,2006,416.5
ltu,m,2006,280.29998779296875
ltu,f,2006,136.1999969482422
ltu,mf,2007,434.20001220703125
ltu,m,2007,294.6000061035156
ltu,f,2007,139.6999969482422
ltu,mf,2008,427.29998779296875
ltu,m,2008,294.1000061035156
ltu,f,2008,133.1999969482422
ltu,mf,2009,347.3999938964844
ltu,m,2009,226.89999389648438
ltu,f,2009,120.30000305175781
ltu,mf,2010,300.3999938964844
ltu,m,2010,192.39999389648438
ltu,f,2010,108.0
ltu,mf,2011,301.8999938964844
ltu,m,2011,196.3000030517578
ltu,f,2011,105.5
ltu,mf,2012,314.29998779296875
ltu,m,2012,208.8000030517578
ltu,f,2012,105.30000305175781
ltu,mf,2013,323.3999938964844
ltu,m,2013,218.1999969482422
ltu,f,2013,105.19999694824219
ltu,mf,2014,319.0
ltu,m,2014,211.8000030517578
ltu,f,2014,107.19999694824219
lux,mf,1980,60.20000076293945
lux,mf,1981,58.900001525878906
lux,mf,1982,57.29999923706055
lux,mf,1983,55.79999923706055
lux,m,1983,49.599998474121094
lux,f,1983,6.099999904632568
lux,mf,1984,54.79999923706055
lux,m,1984,48.29999923706055
lux,f,1984,5.900000095367432
lux,mf,1985,54.20000076293945
lux,m,1985,47.70000076293945
lux,f,1985,6.0
lux,mf,1986,54.70000076293945
lux,m,1986,48.29999923706055
lux,f,1986,6.199999809265137
lux,mf,1987,55.099998474121094
lux,m,1987,48.599998474121094
lux,f,1987,6.199999809265137
lux,mf,1988,55.099998474121094
lux,m,1988,49.79999923706055
lux,f,1988,5.300000190734863
lux,mf,1989,56.5
lux,m,1989,51.099998474121094
lux,f,1989,5.400000095367432
lux,mf,1990,57.599998474121094
lux,m,1990,52.20000076293945
lux,f,1990,5.400000095367432
lux,mf,1991,58.79999923706055
lux,mf,1992,47.10499954223633
lux,m,1992,40.959999084472656
lux,f,1992,6.144999980926514
lux,mf,1993,43.27799987792969
lux,m,1993,38.98699951171875
lux,f,1993,4.290999889373779
lux,mf,1994,44.1609992980957
lux,m,1994,39.26300048828125
lux,f,1994,4.8979997634887695
lux,mf,1995,40.65399932861328
lux,m,1995,36.106998443603516
lux,f,1995,4.548999786376953
lux,mf,1996,37.805999755859375
lux,m,1996,33.75899887084961
lux,f,1996,4.047999858856201
lux,mf,1997,39.35900115966797
lux,m,1997,35.16999816894531
lux,f,1997,4.188000202178955
lux,mf,1998,36.7130012512207
lux,m,1998,32.38800048828125
lux,f,1998,4.324999809265137
lux,mf,1999,38.20000076293945
lux,m,1999,33.5
lux,f,1999,4.699999809265137
lux,mf,2000,37.400001525878906
lux,m,2000,32.79999923706055
lux,f,2000,4.599999904632568
lux,mf,2001,39.400001525878906
lux,m,2001,34.599998474121094
lux,f,2001,4.900000095367432
lux,mf,2002,37.599998474121094
lux,m,2002,32.5
lux,f,2002,4.900000095367432
lux,mf,2003,35.70000076293945
lux,m,2003,31.100000381469727
lux,f,2003,4.599999904632568
lux,mf,2004,35.20000076293945
lux,m,2004,30.200000762939453
lux,f,2004,5.0
lux,mf,2005,33.29999923706055
lux,m,2005,28.600000381469727
lux,f,2005,4.599999904632568
lux,mf,2006,32.400001525878906
lux,m,2006,28.0
lux,f,2006,4.400000095367432
lux,mf,2007,34.20000076293945
lux,m,2007,29.200000762939453
lux,f,2007,4.900000095367432
lux,mf,2008,30.299999237060547
lux,m,2008,25.0
lux,f,2008,5.300000190734863
lux,mf,2009,26.600000381469727
lux,m,2009,23.0
lux,f,2009,3.5999999046325684
lux,mf,2010,27.700000762939453
lux,m,2010,22.899999618530273
lux,f,2010,4.199999809265137
lux,mf,2011,28.399999618530273
lux,m,2011,24.600000381469727
lux,f,2011,3.700000047683716
lux,mf,2012,29.0
lux,m,2012,25.0
lux,f,2012,4.0
lux,mf,2013,27.700000762939453
lux,m,2013,23.299999237060547
lux,f,2013,4.400000095367432
lux,mf,2014,26.299999237060547
lux,m,2014,21.5
lux,f,2014,4.699999809265137
mac,mf,1989,75.5999984741211
mac,m,1989,38.79999923706055
mac,f,1989,36.79999923706055
mac,mf,1990,69.4000015258789
mac,m,1990,35.400001525878906
mac,f,1990,33.70000076293945
mac,mf,1991,71.5
mac,m,1991,36.79999923706055
mac,f,1991,35.29999923706055
mac,mf,1992,64.80000305175781
mac,m,1992,33.70000076293945
mac,f,1992,31.100000381469727
mac,mf,1993,60.599998474121094
mac,m,1993,33.5
mac,f,1993,27.100000381469727
mac,mf,1994,53.599998474121094
mac,m,1994,27.5
mac,f,1994,26.0
mac,mf,1995,57.79999923706055
mac,m,1995,30.700000762939453
mac,f,1995,27.0
mac,mf,1996,56.0
mac,m,1996,27.5
mac,f,1996,28.5
mac,mf,1997,56.400001525878906
mac,m,1997,27.200000762939453
mac,f,1997,29.299999237060547
mac,mf,1998,63.20000076293945
mac,m,1998,32.900001525878906
mac,f,1998,30.5
mac,mf,1999,60.0
mac,m,1999,29.100000381469727
mac,f,1999,31.0
mac,mf,2000,55.0
mac,m,2000,27.299999237060547
mac,f,2000,27.799999237060547
mac,mf,2001,62.70000076293945
mac,m,2001,29.799999237060547
mac,f,2001,33.0
mac,mf,2002,58.599998474121094
mac,m,2002,28.0
mac,f,2002,30.600000381469727
mac,mf,2003,55.400001525878906
mac,m,2003,27.600000381469727
mac,f,2003,27.799999237060547
mac,mf,2004,55.29999923706055
mac,m,2004,28.399999618530273
mac,f,2004,26.899999618530273
mac,mf,2005,59.400001525878906
mac,m,2005,33.29999923706055
mac,f,2005,26.200000762939453
mac,mf,2006,61.5
mac,m,2006,39.099998474121094
mac,f,2006,22.399999618530273
mac,mf,2007,63.79999923706055
mac,m,2007,43.599998474121094
mac,f,2007,20.299999237060547
mac,mf,2008,63.900001525878906
mac,m,2008,45.79999923706055
mac,f,2008,18.0
mac,mf,2009,49.099998474121094
mac,m,2009,36.599998474121094
mac,f,2009,12.5
mac,mf,2010,43.20000076293945
mac,m,2010,31.600000381469727
mac,f,2010,11.800000190734863
mac,mf,2011,42.29999923706055
mac,m,2011,32.5
mac,f,2011,9.899999618530273
mac,mf,2012,44.099998474121094
mac,m,2012,34.900001525878906
mac,f,2012,9.300000190734863
mac,mf,2013,45.79999923706055
mac,m,2013,37.400001525878906
mac,f,2013,8.399999618530273
mac,mf,2014,60.95000076293945
mac,m,2014,52.32500076293945
mac,f,2014,8.625
mkd,mf,2002,186.91700744628906
mkd,m,2002,122.26799774169922
mkd,f,2002,64.64800262451172
mkd,mf,2003,184.85499572753906
mkd,m,2003,118.00299835205078
mkd,f,2003,66.85199737548828
mkd,mf,2004,171.38999938964844
mkd,m,2004,110.9010009765625
mkd,f,2004,60.4900016784668
mkd,mf,2005,175.8679962158203
mkd,m,2005,112.18000030517578
mkd,f,2005,63.6879997253418
mkd,mf,2006,185.8000030517578
mkd,m,2006,121.9000015258789
mkd,f,2006,63.79999923706055
mkd,mf,2007,184.5
mkd,m,2007,118.19999694824219
mkd,f,2007,66.30000305175781
mkd,mf,2008,190.0
mkd,m,2008,124.4000015258789
mkd,f,2008,65.5999984741211
mkd,mf,2011,193.3000030517578
mkd,m,2011,128.10000610351562
mkd,f,2011,65.0999984741211
mkd,mf,2012,193.89999389648438
mkd,m,2012,131.10000610351562
mkd,f,2012,62.900001525878906
mkd,mf,2013,206.1999969482422
mkd,m,2013,136.3000030517578
mkd,f,2013,69.80000305175781
mkd,mf,2014,209.39999389648438
mkd,m,2014,139.0
mkd,f,2014,70.4000015258789
mdg,mf,2003,542.7000122070312
mdg,m,2003,304.20001220703125
mdg,f,2003,238.5
mdg,mf,2005,326.79998779296875
mdg,m,2005,249.10000610351562
mdg,f,2005,77.69999694824219
mdg,mf,2012,822.1290283203125
mdg,m,2012,414.7300109863281
mdg,f,2012,407.4010009765625
mys,mf,1980,1154.300048828125
mys,m,1980,834.5999755859375
mys,f,1980,319.6000061035156
mys,mf,1981,1288.5999755859375
mys,m,1981,928.7999877929688
mys,f,1981,359.70001220703125
mys,mf,1982,1280.0999755859375
mys,m,1982,898.2999877929688
mys,f,1982,381.8999938964844
mys,mf,1983,1414.0999755859375
mys,m,1983,984.2999877929688
mys,f,1983,429.70001220703125
mys,mf,1984,1365.800048828125
mys,m,1984,966.7999877929688
mys,f,1984,399.1000061035156
mys,mf,1985,1345.699951171875
mys,m,1985,945.5
mys,f,1985,400.20001220703125
mys,mf,1986,1316.4000244140625
mys,m,1986,896.4000244140625
mys,f,1986,419.8999938964844
mys,mf,1987,1334.0999755859375
mys,m,1987,885.4000244140625
mys,f,1987,448.70001220703125
mys,mf,1988,1398.4000244140625
mys,m,1988,925.9000244140625
mys,f,1988,472.6000061035156
mys,mf,1989,1621.699951171875
mys,m,1989,1054.5999755859375
mys,f,1989,567.0999755859375
mys,mf,1990,1840.199951171875
mys,m,1990,1176.4000244140625
mys,f,1990,663.7999877929688
mys,mf,1991,1625.5999755859375
mys,m,1991,1072.9000244140625
mys,f,1991,552.5999755859375
mys,mf,1992,2228.5
mys,m,1992,1427.5
mys,f,1992,801.0
mys,mf,1993,2363.60009765625
mys,m,1993,1557.4000244140625
mys,f,1993,806.2999877929688
mys,mf,1995,2472.300048828125
mys,m,1995,1660.5999755859375
mys,f,1995,811.7000122070312
mys,mf,1996,2707.699951171875
mys,m,1996,1854.0
mys,f,1996,853.7000122070312
mys,mf,1997,2884.89990234375
mys,m,1997,2016.5
mys,f,1997,868.4000244140625
mys,mf,1998,2732.10009765625
mys,m,1998,1916.800048828125
mys,f,1998,815.5
mys,mf,1999,2801.5
mys,m,1999,1942.9000244140625
mys,f,1999,858.5999755859375
mys,mf,2000,3000.10009765625
mys,m,2000,2064.89990234375
mys,f,2000,935.2000122070312
mys,mf,2001,3097.89990234375
mys,m,2001,2117.699951171875
mys,f,2001,980.2000122070312
mys,mf,2002,3052.10009765625
mys,m,2002,2124.699951171875
mys,f,2002,927.4000244140625
mys,mf,2003,3160.60009765625
mys,m,2003,2207.800048828125
mys,f,2003,953.0
mys,mf,2004,3006.39990234375
mys,m,2004,2113.60009765625
mys,f,2004,892.7000122070312
mys,mf,2005,2986.39990234375
mys,m,2005,2114.10009765625
mys,f,2005,872.2000122070312
mys,mf,2006,3109.10009765625
mys,m,2006,2204.10009765625
mys,f,2006,905.0
mys,mf,2007,3000.0
mys,m,2007,2136.800048828125
mys,f,2007,863.2000122070312
mys,mf,2008,3057.699951171875
mys,m,2008,2192.0
mys,f,2008,865.7000122070312
mys,mf,2009,2943.800048828125
mys,m,2009,2155.199951171875
mys,f,2009,788.7000122070312
mys,mf,2010,3067.699951171875
mys,m,2010,2223.800048828125
mys,f,2010,843.9000244140625
mys,mf,2011,3554.300048828125
mys,m,2011,2610.10009765625
mys,f,2011,944.0999755859375
mys,mf,2012,3614.699951171875
mys,m,2012,2675.60009765625
mys,f,2012,938.9000244140625
mys,mf,2013,3689.89990234375
mys,m,2013,2703.5
mys,f,2013,986.4000244140625
mys,mf,2014,3726.35009765625
mdv,mf,1990,12.536999702453613
mdv,m,1990,8.277000427246094
mdv,f,1990,4.260000228881836
mdv,mf,1995,16.02199935913086
mdv,m,1995,8.272000312805176
mdv,f,1995,7.75
mdv,mf,2000,16.37700080871582
mdv,m,2000,9.402000427246094
mdv,f,2000,6.974999904632568
mdv,mf,2003,18.479000091552734
mdv,m,2003,9.166000366210938
mdv,f,2003,9.312999725341797
mdv,mf,2006,26.756999969482422
mdv,m,2006,13.871000289916992
mdv,f,2006,12.88599967956543
mdv,mf,2010,15.432999610900879
mdv,m,2010,9.204999923706055
mdv,f,2010,6.228000164031982
mli,mf,2004,391.1000061035156
mli,m,2004,247.10000610351562
mli,f,2004,144.10000610351562
mli,mf,2006,254.1909942626953
mli,m,2006,198.2449951171875
mli,f,2006,55.94599914550781
mlt,mf,2000,46.20000076293945
mlt,m,2000,35.5
mlt,f,2000,10.699999809265137
mlt,mf,2001,44.5
mlt,m,2001,34.5
mlt,f,2001,10.0
mlt,mf,2002,46.0
mlt,m,2002,35.900001525878906
mlt,f,2002,10.100000381469727
mlt,mf,2003,43.20000076293945
mlt,m,2003,34.900001525878906
mlt,f,2003,8.300000190734863
mlt,mf,2004,42.29999923706055
mlt,m,2004,34.900001525878906
mlt,f,2004,7.5
mlt,mf,2005,44.5
mlt,m,2005,36.79999923706055
mlt,f,2005,7.800000190734863
mlt,mf,2006,42.79999923706055
mlt,m,2006,35.599998474121094
mlt,f,2006,7.199999809265137
mlt,mf,2007,40.79999923706055
mlt,m,2007,34.099998474121094
mlt,f,2007,6.699999809265137
mlt,mf,2008,40.20000076293945
mlt,m,2008,34.29999923706055
mlt,f,2008,5.800000190734863
mlt,mf,2009,39.79999923706055
mlt,m,2009,32.900001525878906
mlt,f,2009,6.400000095367432
mlt,mf,2010,41.20000076293945
mlt,m,2010,33.900001525878906
mlt,f,2010,7.400000095367432
mlt,mf,2011,40.29999923706055
mlt,m,2011,33.0
mlt,f,2011,7.300000190734863
mlt,mf,2012,37.599998474121094
mlt,m,2012,30.5
mlt,f,2012,6.699999809265137
mlt,mf,2013,37.70000076293945
mlt,m,2013,30.0
mlt,f,2013,7.599999904632568
mlt,mf,2014,38.29999923706055
mlt,m,2014,31.0
mlt,f,2014,7.300000190734863
mhl,mf,1999,1.899999976158142
mhl,m,1999,1.100000023841858
mhl,f,1999,0.699999988079071
mhl,mf,2009,1.0700000524520874
mhl,mf,2010,0.9879999756813049
mtq,mf,1990,19.0
mtq,m,1990,15.899999618530273
mtq,f,1990,3.0999999046325684
mtq,mf,2009,7.699999809265137
mtq,mf,2010,15.600000381469727
mtq,mf,2011,15.699999809265137
mtq,mf,2012,15.5
mus,mf,1990,175.8000030517578
mus,m,1990,113.69999694824219
mus,f,1990,62.0
mus,mf,1992,173.6999969482422
mus,m,1992,108.5
mus,f,1992,65.19999694824219
mus,mf,1994,177.10000610351562
mus,m,1994,111.69999694824219
mus,f,1994,65.4000015258789
mus,mf,1995,176.60000610351562
mus,m,1995,111.4000015258789
mus,f,1995,65.19999694824219
mus,mf,1996,176.8000030517578
mus,m,1996,112.19999694824219
mus,f,1996,64.5999984741211
mus,mf,1997,178.1999969482422
mus,m,1997,111.30000305175781
mus,f,1997,66.9000015258789
mus,mf,1998,185.5
mus,m,1998,115.0999984741211
mus,f,1998,70.4000015258789
mus,mf,1999,190.0
mus,m,1999,117.0
mus,f,1999,73.0
mus,mf,2000,188.60000610351562
mus,m,2000,118.4000015258789
mus,f,2000,70.19999694824219
mus,mf,2001,190.8000030517578
mus,m,2001,119.5999984741211
mus,f,2001,71.19999694824219
mus,mf,2002,187.5
mus,m,2002,120.0999984741211
mus,f,2002,67.4000015258789
mus,mf,2003,183.3000030517578
mus,m,2003,118.9000015258789
mus,f,2003,64.4000015258789
mus,mf,2004,163.3000030517578
mus,m,2004,113.5
mus,f,2004,49.79999923706055
mus,mf,2005,158.89999389648438
mus,m,2005,112.5
mus,f,2005,46.400001525878906
mus,mf,2006,160.3000030517578
mus,m,2006,114.80000305175781
mus,f,2006,45.5
mus,mf,2007,162.10000610351562
mus,m,2007,119.0
mus,f,2007,43.099998474121094
mus,mf,2008,159.60000610351562
mus,mf,2009,150.12600708007812
mus,mf,2010,147.6280059814453
mus,mf,2011,151.5
mus,m,2011,111.19999694824219
mus,f,2011,40.29999923706055
mus,mf,2012,152.60000610351562
mus,m,2012,113.30000305175781
mus,f,2012,39.29999923706055
mus,mf,2013,167.10000610351562
mus,m,2013,113.69999694824219
mus,f,2013,53.400001525878906
mus,mf,2014,166.6999969482422
mus,m,2014,112.5
mus,f,2014,54.20000076293945
mex,mf,1988,7466.0
mex,mf,1990,6503.2998046875
mex,m,1990,5355.7998046875
mex,f,1990,1147.5
mex,mf,1991,7047.0
mex,m,1991,5272.0
mex,f,1991,1775.0
mex,mf,1992,6921.0
mex,m,1992,5208.0
mex,f,1992,1712.0
mex,mf,1993,7227.0
mex,m,1993,5440.0
mex,f,1993,1787.0
mex,mf,1994,7187.0
mex,m,1994,5409.0
mex,f,1994,1779.0
mex,mf,1995,6964.921875
mex,m,1995,5378.93896484375
mex,f,1995,1585.9830322265625
mex,mf,1996,7593.1640625
mex,m,1996,5640.55712890625
mex,f,1996,1952.6070556640625
mex,mf,1997,7962.48388671875
mex,m,1997,5764.421875
mex,f,1997,2198.06201171875
mex,mf,1998,9016.748046875
mex,m,1998,6529.5751953125
mex,f,1998,2487.173095703125
mex,mf,1999,9395.607421875
mex,m,1999,6785.37890625
mex,f,1999,2610.22900390625
mex,mf,2000,10568.509765625
mex,m,2000,7579.705078125
mex,f,2000,2988.802978515625
mex,mf,2001,10212.1396484375
mex,m,2001,7262.76708984375
mex,f,2001,2949.368896484375
mex,mf,2002,10006.1796875
mex,m,2002,7141.56884765625
mex,f,2002,2864.614990234375
mex,mf,2003,10092.0
mex,m,2003,7363.35107421875
mex,f,2003,2728.64599609375
mex,mf,2004,10501.58984375
mex,m,2004,7602.88720703125
mex,f,2004,2898.802978515625
mex,mf,2005,10405.8203125
mex,m,2005,7599.76708984375
mex,f,2005,2805.9541015625
mex,mf,2006,10803.16015625
mex,m,2006,7951.60595703125
mex,f,2006,2851.554931640625
mex,mf,2007,11033.33984375
mex,m,2007,8165.23486328125
mex,f,2007,2868.10888671875
mex,mf,2008,11180.9599609375
mex,m,2008,8254.451171875
mex,f,2008,2926.509033203125
mex,mf,2009,11033.33984375
mex,m,2009,8165.23486328125
mex,f,2009,2868.10888671875
mex,mf,2010,11180.9599609375
mex,m,2010,8254.451171875
mex,f,2010,2926.509033203125
mex,mf,2011,11123.2197265625
mex,m,2011,8343.587890625
mex,f,2011,2779.636962890625
mex,mf,2012,11430.6298828125
mex,m,2012,8547.705078125
mex,f,2012,2882.928955078125
mex,mf,2013,11636.8603515625
mex,m,2013,8622.5234375
mex,f,2013,3014.3330078125
mda,mf,1981,535.0
mda,mf,1982,542.0
mda,mf,1983,536.0
mda,mf,1984,557.0
mda,mf,1985,558.0
mda,mf,1986,566.0
mda,mf,1987,577.0
mda,mf,1988,577.0
mda,mf,1989,602.0
mda,mf,1990,600.0
mda,mf,1991,497.0
mda,mf,1992,528.0
mda,mf,1993,342.0
mda,mf,1994,312.0
mda,mf,1996,250.0
mda,mf,1997,243.0
mda,mf,1998,240.0
mda,mf,1999,204.0
mda,mf,2000,210.39999389648438
mda,m,2000,132.0
mda,f,2000,78.4000015258789
mda,mf,2001,208.39999389648438
mda,m,2001,130.60000610351562
mda,f,2001,77.80000305175781
mda,mf,2002,217.39999389648438
mda,m,2002,134.10000610351562
mda,f,2002,83.4000015258789
mda,mf,2003,217.6999969482422
mda,m,2003,134.6999969482422
mda,f,2003,83.0
mda,mf,2004,213.8000030517578
mda,m,2004,134.3000030517578
mda,f,2004,79.5
mda,mf,2005,211.0
mda,m,2005,131.6999969482422
mda,f,2005,79.30000305175781
mda,mf,2006,228.6999969482422
mda,m,2006,150.6999969482422
mda,f,2006,77.9000015258789
mda,mf,2007,233.8000030517578
mda,m,2007,156.39999389648438
mda,f,2007,77.4000015258789
mda,mf,2008,246.10000610351562
mda,m,2008,161.89999389648438
mda,f,2008,84.4000015258789
mda,mf,2009,228.31199645996094
mda,m,2009,150.46600341796875
mda,f,2009,77.84600067138672
mda,mf,2010,213.27699279785156
mda,m,2010,142.91099548339844
mda,f,2010,70.36599731445312
mda,mf,2011,219.99400329589844
mda,m,2011,148.51300048828125
mda,f,2011,71.48100280761719
mda,mf,2012,221.08599853515625
mda,m,2012,148.27699279785156
mda,f,2012,72.80899810791016
mda,mf,2013,207.46200561523438
mda,m,2013,135.91799926757812
mda,f,2013,71.54399871826172
mng,mf,1993,157.10000610351562
mng,m,1993,85.0999984741211
mng,f,1993,72.0
mng,mf,1994,127.19999694824219
mng,m,1994,75.0999984741211
mng,f,1994,52.099998474121094
mng,mf,1995,137.60000610351562
mng,m,1995,79.5999984741211
mng,f,1995,58.0
mng,mf,1996,134.39999389648438
mng,m,1996,79.80000305175781
mng,f,1996,54.599998474121094
mng,mf,1997,127.80000305175781
mng,m,1997,78.69999694824219
mng,f,1997,49.099998474121094
mng,mf,1998,125.4000015258789
mng,m,1998,77.9000015258789
mng,f,1998,47.5
