country,sex,year,not_adequately_defined
lva,f,2013,
lva,mf,2014,
lva,m,2014,
lva,f,2014,
lso,mf,1996,36.400001525878906
lso,m,1996,35.79999923706055
lso,f,1996,37.400001525878906
lso,mf,1997,
lso,m,1997,
lso,f,1997,
lso,mf,1999,
lso,m,1999,
lso,f,1999,
lso,mf,2008,0.6000000238418579
lso,m,2008,0.6000000238418579
lso,f,2008,0.699999988079071
lbr,mf,2007,35.099998474121094
lbr,m,2007,32.29999923706055
lbr,f,2007,37.900001525878906
lbr,mf,2010,1.7999999523162842
lbr,m,2010,1.100000023841858
lbr,f,2010,2.5999999046325684
lby,mf,1980,
lby,mf,1983,
lby,mf,1985,
lby,mf,1986,
ltu,mf,1997,
ltu,m,1997,
ltu,f,1997,
ltu,mf,1998,
ltu,m,1998,
ltu,f,1998,
ltu,mf,1999,
ltu,m,1999,
ltu,f,1999,
ltu,mf,2000,
ltu,m,2000,
ltu,f,2000,
ltu,mf,2001,
ltu,m,2001,
ltu,f,2001,
ltu,mf,2002,
ltu,m,2002,
ltu,f,2002,
ltu,mf,2003,
ltu,m,2003,
ltu,f,2003,
ltu,mf,2004,
ltu,m,2004,
ltu,f,2004,
ltu,mf,2005,
ltu,m,2005,
ltu,f,2005,
ltu,mf,2006,
ltu,m,2006,
ltu,f,2006,
ltu,mf,2007,
ltu,m,2007,
ltu,f,2007,
ltu,mf,2008,
ltu,m,2008,
ltu,f,2008,
ltu,mf,2009,
ltu,m,2009,
ltu,f,2009,
ltu,mf,2010,
ltu,m,2010,
ltu,f,2010,
ltu,mf,2011,
ltu,m,2011,
ltu,f,2011,
ltu,mf,2012,
ltu,m,2012,
ltu,f,2012,
ltu,mf,2013,
ltu,m,2013,
ltu,f,2013,
ltu,mf,2014,
ltu,m,2014,
ltu,f,2014,
lux,mf,1980,
lux,mf,1981,
lux,mf,1982,
lux,mf,1983,
lux,m,1983,
lux,f,1983,
lux,mf,1984,
lux,m,1984,
lux,f,1984,
lux,mf,1985,
lux,m,1985,
lux,f,1985,
lux,mf,1986,
lux,m,1986,
lux,f,1986,
lux,mf,1987,
lux,m,1987,
lux,f,1987,
lux,mf,1988,
lux,m,1988,
lux,f,1988,
lux,mf,1989,
lux,m,1989,
lux,f,1989,
lux,mf,1990,
lux,m,1990,
lux,f,1990,
lux,mf,1991,
lux,mf,1992,0.0
lux,m,1992,0.0
lux,f,1992,0.0
lux,mf,1993,0.5
lux,m,1993,0.6000000238418579
lux,f,1993,0.4000000059604645
lux,mf,1994,0.5
lux,m,1994,0.5
lux,f,1994,0.5
lux,mf,1995,0.6000000238418579
lux,m,1995,0.699999988079071
lux,f,1995,0.4000000059604645
lux,mf,1996,0.20000000298023224
lux,m,1996,0.20000000298023224
lux,f,1996,0.10000000149011612
lux,mf,1997,0.20000000298023224
lux,m,1997,0.20000000298023224
lux,f,1997,0.0
lux,mf,1998,0.4000000059604645
lux,m,1998,0.5
lux,f,1998,0.30000001192092896
lux,mf,1999,0.4000000059604645
lux,m,1999,
lux,f,1999,
lux,mf,2000,
lux,m,2000,
lux,f,2000,
lux,mf,2001,0.30000001192092896
lux,m,2001,
lux,f,2001,
lux,mf,2002,
lux,m,2002,
lux,f,2002,
lux,mf,2003,0.30000001192092896
lux,m,2003,
lux,f,2003,
lux,mf,2004,
lux,m,2004,
lux,f,2004,
lux,mf,2005,
lux,m,2005,
lux,f,2005,
lux,mf,2006,
lux,m,2006,
lux,f,2006,
lux,mf,2007,
lux,m,2007,
lux,f,2007,
lux,mf,2008,
lux,m,2008,
lux,f,2008,
lux,mf,2009,2.4000000953674316
lux,m,2009,2.5
lux,f,2009,2.200000047683716
lux,mf,2010,5.099999904632568
lux,m,2010,5.300000190734863
lux,f,2010,4.699999809265137
lux,mf,2011,3.0
lux,m,2011,3.299999952316284
lux,f,2011,2.700000047683716
lux,mf,2012,2.200000047683716
lux,m,2012,2.200000047683716
lux,f,2012,2.0
lux,mf,2013,2.799999952316284
lux,m,2013,2.799999952316284
lux,f,2013,2.5999999046325684
lux,mf,2014,2.0999999046325684
lux,m,2014,2.200000047683716
lux,f,2014,2.0
mac,mf,1989,1.0
mac,m,1989,0.8999999761581421
mac,f,1989,1.2000000476837158
mac,mf,1990,0.20000000298023224
mac,m,1990,0.20000000298023224
mac,f,1990,0.10000000149011612
mac,mf,1991,0.10000000149011612
mac,m,1991,0.10000000149011612
mac,f,1991,0.10000000149011612
mac,mf,1992,0.20000000298023224
mac,m,1992,0.10000000149011612
mac,f,1992,0.4000000059604645
mac,mf,1993,0.4000000059604645
mac,m,1993,0.30000001192092896
mac,f,1993,0.6000000238418579
mac,mf,1994,0.30000001192092896
mac,m,1994,0.30000001192092896
mac,f,1994,0.4000000059604645
mac,mf,1995,0.20000000298023224
mac,m,1995,0.10000000149011612
mac,f,1995,0.30000001192092896
mac,mf,1996,0.10000000149011612
mac,m,1996,0.10000000149011612
mac,f,1996,0.10000000149011612
mac,mf,1997,0.10000000149011612
mac,m,1997,0.0
mac,f,1997,0.10000000149011612
mac,mf,1998,0.10000000149011612
mac,m,1998,0.0
mac,f,1998,0.10000000149011612
mac,mf,1999,0.10000000149011612
mac,m,1999,0.0
mac,f,1999,0.0
mac,mf,2000,0.10000000149011612
mac,m,2000,0.0
mac,f,2000,0.0
mac,mf,2001,0.10000000149011612
mac,m,2001,0.10000000149011612
mac,f,2001,0.20000000298023224
mac,mf,2002,0.10000000149011612
mac,m,2002,0.20000000298023224
mac,f,2002,0.10000000149011612
mac,mf,2003,0.10000000149011612
mac,m,2003,0.10000000149011612
mac,f,2003,0.10000000149011612
mac,mf,2004,0.0
mac,m,2004,0.0
mac,f,2004,0.10000000149011612
mac,mf,2005,0.0
mac,m,2005,0.10000000149011612
mac,f,2005,0.0
mac,mf,2006,0.0
mac,m,2006,0.0
mac,f,2006,0.0
mac,mf,2007,0.0
mac,m,2007,0.0
mac,f,2007,0.0
mac,mf,2008,0.0
mac,m,2008,0.0
mac,f,2008,0.0
mac,mf,2009,0.0
mac,m,2009,0.10000000149011612
mac,f,2009,0.0
mac,mf,2010,0.0
mac,m,2010,0.10000000149011612
mac,f,2010,0.10000000149011612
mac,mf,2011,0.10000000149011612
mac,m,2011,0.0
mac,f,2011,0.10000000149011612
mac,mf,2012,0.0
mac,m,2012,0.10000000149011612
mac,f,2012,0.0
mac,mf,2013,0.20000000298023224
mac,m,2013,0.20000000298023224
mac,f,2013,0.20000000298023224
mac,mf,2014,
mac,m,2014,
mac,f,2014,
mkd,mf,2002,
mkd,m,2002,
mkd,f,2002,
mkd,mf,2003,
mkd,m,2003,
mkd,f,2003,
mkd,mf,2004,
mkd,m,2004,
mkd,f,2004,
mkd,mf,2005,
mkd,m,2005,
mkd,f,2005,
mkd,mf,2006,
mkd,m,2006,
mkd,f,2006,
mkd,mf,2007,
mkd,m,2007,
mkd,f,2007,
mkd,mf,2008,
mkd,m,2008,
mkd,f,2008,
mkd,mf,2011,
mkd,m,2011,
mkd,f,2011,
mkd,mf,2012,
mkd,m,2012,
mkd,f,2012,
mkd,mf,2013,
mkd,m,2013,
mkd,f,2013,
mkd,mf,2014,
mkd,m,2014,
mkd,f,2014,
mdg,mf,2003,
mdg,m,2003,
mdg,f,2003,
mdg,mf,2005,
mdg,m,2005,
mdg,f,2005,
mdg,mf,2012,
mdg,m,2012,
mdg,f,2012,
mwi,mf,2013,
mwi,m,2013,
mwi,f,2013,
mys,mf,1980,0.0
mys,m,1980,0.0
mys,f,1980,0.0
mys,mf,1981,0.0
mys,m,1981,0.0
mys,f,1981,0.0
mys,mf,1982,0.0
mys,m,1982,0.0
mys,f,1982,0.0
mys,mf,1983,0.0
mys,m,1983,0.0
mys,f,1983,0.0
mys,mf,1984,0.0
mys,m,1984,0.0
mys,f,1984,0.0
mys,mf,1985,0.0
mys,m,1985,0.0
mys,f,1985,0.0
mys,mf,1986,0.0
mys,m,1986,0.0
mys,f,1986,0.0
mys,mf,1987,0.0
mys,m,1987,0.0
mys,f,1987,0.0
mys,mf,1988,0.0
mys,m,1988,0.0
mys,f,1988,0.0
mys,mf,1989,0.0
mys,m,1989,0.0
mys,f,1989,0.0
mys,mf,1990,0.0
mys,m,1990,0.0
mys,f,1990,0.0
mys,mf,1991,4.599999904632568
mys,m,1991,4.400000095367432
mys,f,1991,4.900000095367432
mys,mf,1992,
mys,m,1992,
mys,f,1992,
mys,mf,1993,
mys,m,1993,
mys,f,1993,
mys,mf,1995,
mys,m,1995,
mys,f,1995,
mys,mf,1996,
mys,m,1996,
mys,f,1996,
mys,mf,1997,
mys,m,1997,
mys,f,1997,
mys,mf,1998,
mys,m,1998,
mys,f,1998,
mys,mf,1999,
mys,m,1999,
mys,f,1999,
mys,mf,2000,
mys,m,2000,
mys,f,2000,
mys,mf,2001,
mys,m,2001,
mys,f,2001,
mys,mf,2002,
mys,m,2002,
mys,f,2002,
mys,mf,2003,
mys,m,2003,
mys,f,2003,
mys,mf,2004,
mys,m,2004,
mys,f,2004,
mys,mf,2005,
mys,m,2005,
mys,f,2005,
mys,mf,2006,
mys,m,2006,
mys,f,2006,
mys,mf,2007,
mys,m,2007,
mys,f,2007,
mys,mf,2008,
mys,m,2008,
mys,f,2008,
mys,mf,2009,
mys,m,2009,
mys,f,2009,
mys,mf,2010,
mys,m,2010,
mys,f,2010,
mys,mf,2011,
mys,m,2011,
mys,f,2011,
mys,mf,2012,
mys,m,2012,
mys,f,2012,
mys,mf,2013,0.0
mys,m,2013,0.0
mys,f,2013,0.0
mys,mf,2014,
mdv,mf,1990,3.9000000953674316
mdv,m,1990,3.5999999046325684
mdv,f,1990,5.099999904632568
mdv,mf,1995,3.5
mdv,m,1995,3.4000000953674316
mdv,f,1995,3.9000000953674316
mdv,mf,2000,17.200000762939453
mdv,m,2000,10.0
mdv,f,2000,31.600000381469727
mdv,mf,2003,2.5999999046325684
mdv,m,2003,3.200000047683716
mdv,f,2003,1.5
mdv,mf,2006,4.300000190734863
mdv,m,2006,3.9000000953674316
mdv,f,2006,5.0
mdv,mf,2010,2.700000047683716
mdv,m,2010,2.700000047683716
mdv,f,2010,2.700000047683716
mli,mf,2004,
mli,m,2004,
mli,f,2004,
mli,mf,2006,0.10000000149011612
mli,m,2006,0.10000000149011612
mli,f,2006,0.10000000149011612
mlt,mf,2000,
mlt,m,2000,
mlt,f,2000,
mlt,mf,2001,
mlt,m,2001,
mlt,f,2001,
mlt,mf,2002,
mlt,m,2002,
mlt,f,2002,
mlt,mf,2003,
mlt,m,2003,
mlt,f,2003,
mlt,mf,2004,
mlt,m,2004,
mlt,f,2004,
mlt,mf,2005,
mlt,m,2005,
mlt,f,2005,
mlt,mf,2006,
mlt,m,2006,
mlt,f,2006,
mlt,mf,2007,
mlt,m,2007,
mlt,f,2007,
mlt,mf,2008,
mlt,m,2008,
mlt,f,2008,
mlt,mf,2009,
mlt,m,2009,
mlt,f,2009,
mlt,mf,2010,
mlt,m,2010,
mlt,f,2010,
mlt,mf,2011,
mlt,m,2011,
mlt,f,2011,
mlt,mf,2012,
mlt,m,2012,
mlt,f,2012,
mlt,mf,2013,
mlt,m,2013,
mlt,f,2013,
mlt,mf,2014,
mlt,m,2014,
mlt,f,2014,
mhl,mf,1999,2.0
mhl,m,1999,2.9000000953674316
mhl,f,1999,3.200000047683716
mhl,mf,2009,
mhl,mf,2010,
mtq,mf,1990,0.0
mtq,m,1990,0.0
mtq,f,1990,0.0
mtq,mf,2009,
mtq,mf,2010,
mtq,mf,2011,
mtq,mf,2012,
mus,mf,1990,0.20000000298023224
mus,m,1990,0.20000000298023224
mus,f,1990,0.20000000298023224
mus,mf,1992,0.800000011920929
mus,m,1992,1.100000023841858
mus,f,1992,0.0
mus,mf,1994,0.699999988079071
mus,m,1994,1.0
mus,f,1994,0.10000000149011612
mus,mf,1995,0.699999988079071
mus,m,1995,1.0
mus,f,1995,0.0
mus,mf,1996,0.6000000238418579
mus,m,1996,0.8999999761581421
mus,f,1996,0.10000000149011612
mus,mf,1997,0.5
mus,m,1997,0.699999988079071
mus,f,1997,0.10000000149011612
mus,mf,1998,0.5
mus,m,1998,0.699999988079071
mus,f,1998,0.10000000149011612
mus,mf,1999,0.4000000059604645
mus,m,1999,0.6000000238418579
mus,f,1999,0.10000000149011612
mus,mf,2000,
mus,m,2000,
mus,f,2000,
mus,mf,2001,
mus,m,2001,
mus,f,2001,
mus,mf,2002,
mus,m,2002,
mus,f,2002,
mus,mf,2003,
mus,m,2003,
mus,f,2003,
mus,mf,2004,0.20000000298023224
mus,m,2004,0.30000001192092896
mus,f,2004,0.10000000149011612
mus,mf,2005,0.10000000149011612
mus,m,2005,0.20000000298023224
mus,f,2005,0.10000000149011612
mus,mf,2006,0.30000001192092896
mus,m,2006,0.30000001192092896
mus,f,2006,0.20000000298023224
mus,mf,2007,0.6000000238418579
mus,m,2007,0.699999988079071
mus,f,2007,0.5
mus,mf,2008,
mus,mf,2009,
mus,mf,2010,
mus,mf,2011,
mus,m,2011,
mus,f,2011,
mus,mf,2012,
mus,m,2012,
mus,f,2012,
mus,mf,2013,
mus,m,2013,
mus,f,2013,
mus,mf,2014,
mus,m,2014,
mus,f,2014,
mex,mf,1988,1.0
mex,mf,1990,3.4000000953674316
mex,m,1990,2.799999952316284
mex,f,1990,5.5
mex,mf,1991,0.6000000238418579
mex,m,1991,0.699999988079071
mex,f,1991,0.4000000059604645
mex,mf,1992,0.10000000149011612
mex,m,1992,0.10000000149011612
mex,f,1992,0.10000000149011612
mex,mf,1993,0.699999988079071
mex,m,1993,0.8999999761581421
mex,f,1993,0.20000000298023224
mex,mf,1994,0.0
mex,m,1994,0.10000000149011612
mex,f,1994,0.0
mex,mf,1995,0.5
mex,m,1995,0.6000000238418579
mex,f,1995,0.20000000298023224
mex,mf,1996,0.5
mex,m,1996,0.6000000238418579
mex,f,1996,0.30000001192092896
mex,mf,1997,0.4000000059604645
mex,m,1997,0.4000000059604645
mex,f,1997,0.30000001192092896
mex,mf,1998,0.4000000059604645
mex,m,1998,0.5
mex,f,1998,0.20000000298023224
mex,mf,1999,0.4000000059604645
mex,m,1999,0.5
mex,f,1999,0.30000001192092896
mex,mf,2000,0.0
mex,m,2000,0.0
mex,f,2000,0.0
mex,mf,2001,0.0
mex,m,2001,0.0
mex,f,2001,0.0
mex,mf,2002,0.0
mex,m,2002,0.0
mex,f,2002,0.0
mex,mf,2003,0.0
mex,m,2003,0.0
mex,f,2003,0.0
mex,mf,2004,0.0
mex,m,2004,0.0
mex,f,2004,0.0
mex,mf,2005,0.6000000238418579
mex,m,2005,0.699999988079071
mex,f,2005,0.5
mex,mf,2006,0.699999988079071
mex,m,2006,0.800000011920929
mex,f,2006,0.699999988079071
mex,mf,2007,0.699999988079071
mex,m,2007,0.800000011920929
mex,f,2007,0.699999988079071
mex,mf,2008,0.800000011920929
mex,m,2008,0.800000011920929
mex,f,2008,0.699999988079071
mex,mf,2009,0.699999988079071
mex,m,2009,0.800000011920929
mex,f,2009,0.699999988079071
mex,mf,2010,0.800000011920929
mex,m,2010,0.800000011920929
mex,f,2010,0.699999988079071
mex,mf,2011,0.6000000238418579
mex,m,2011,0.699999988079071
mex,f,2011,0.5
mex,mf,2012,0.699999988079071
mex,m,2012,0.699999988079071
mex,f,2012,0.800000011920929
mex,mf,2013,0.6000000238418579
mex,m,2013,0.6000000238418579
mex,f,2013,0.6000000238418579
mda,mf,1981,3.5
mda,mf,1982,3.4000000953674316
mda,mf,1983,3.5
mda,mf,1984,3.5999999046325684
mda,mf,1985,3.5999999046325684
mda,mf,1986,3.700000047683716
mda,mf,1987,3.700000047683716
mda,mf,1988,3.9000000953674316
mda,mf,1989,3.5999999046325684
mda,mf,1990,3.299999952316284
mda,mf,1991,2.9000000953674316
mda,mf,1992,2.799999952316284
mda,mf,1993,2.0999999046325684
mda,mf,1994,2.0999999046325684
mda,mf,1996,
mda,mf,1997,
mda,mf,1998,
mda,mf,1999,
mda,mf,2000,
mda,m,2000,
mda,f,2000,
mda,mf,2001,
mda,m,2001,
mda,f,2001,
mda,mf,2002,
mda,m,2002,
mda,f,2002,
mda,mf,2003,
mda,m,2003,
mda,f,2003,
mda,mf,2004,
mda,m,2004,
mda,f,2004,
mda,mf,2005,
mda,m,2005,
mda,f,2005,
mda,mf,2006,
mda,m,2006,
mda,f,2006,
mda,mf,2007,
mda,m,2007,
mda,f,2007,
mda,mf,2008,
mda,m,2008,
mda,f,2008,
mda,mf,2009,
mda,m,2009,
mda,f,2009,
mda,mf,2010,
mda,m,2010,
mda,f,2010,
mda,mf,2011,
mda,m,2011,
mda,f,2011,
mda,mf,2012,
mda,m,2012,
mda,f,2012,
mda,mf,2013,
mda,m,2013,
mda,f,2013,
mng,mf,1993,
mng,m,1993,
mng,f,1993,
mng,mf,1994,
mng,m,1994,
mng,f,1994,
mng,mf,1995,
mng,m,1995,
mng,f,1995,
mng,mf,1996,
mng,m,1996,
mng,f,1996,
mng,mf,1997,
mng,m,1997,
mng,f,1997,
mng,mf,1998,
mng,m,1998,
mng,f,1998,
mng,mf,1999,
mng,m,1999,
mng,f,1999,
mng,mf,2000,
mng,m,2000,
mng,f,2000,
mng,mf,2001,
mng,m,2001,
mng,f,2001,
mng,mf,2002,
mng,m,2002,
mng,f,2002,
mng,mf,2003,
mng,m,2003,
mng,f,2003,
mng,mf,2004,
mng,m,2004,
mng,f,2004,
mng,mf,2005,
mng,m,2005,
mng,f,2005,
mng,mf,2006,
mng,mf,2007,
mng,mf,2008,
mng,m,2008,
mng,f,2008,
mng,mf,2009,
mng,m,2009,
mng,f,2009,
mng,mf,2010,
mng,m,2010,
mng,f,2010,
mng,mf,2011,
mng,m,2011,
mng,f,2011,
mng,mf,2012,
mng,m,2012,
mng,f,2012,
mne,mf,2003,4.199999809265137
mne,m,2003,4.900000095367432
mne,f,2003,3.200000047683716
mne,mf,2005,
mne,m,2005,
mne,f,2005,
mne,mf,2007,
mne,m,2007,
mne,f,2007,
mne,mf,2008,
mne,m,2008,
mne,f,2008,
mne,mf,2009,
mne,m,2009,
mne,f,2009,
mne,mf,2010,
mne,m,2010,
mne,f,2010,
mne,mf,2011,
mne,m,2011,
mne,f,2011,
mne,mf,2012,
mne,m,2012,
mne,f,2012,
mne,mf,2013,
mne,m,2013,
mne,f,2013,
mne,mf,2014,
mne,m,2014,
mne,f,2014,
msr,mf,1980,0.10000000149011612
msr,mf,1981,
msr,mf,1982,
msr,mf,1983,
msr,mf,1984,
msr,mf,1985,
msr,mf,1986,
msr,mf,1987,
msr,mf,1991,0.8999999761581421
msr,m,1991,0.800000011920929
msr,f,1991,0.5
mar,mf,1990,0.20000000298023224
mar,m,1990,0.20000000298023224
mar,f,1990,0.30000001192092896
mar,mf,1991,0.20000000298023224
mar,m,1991,0.20000000298023224
mar,f,1991,0.10000000149011612
mar,mf,1992,0.30000001192092896
mar,m,1992,0.30000001192092896
mar,f,1992,0.20000000298023224
mar,mf,1993,0.30000001192092896
mar,m,1993,0.30000001192092896
mar,f,1993,0.30000001192092896
mar,mf,1995,0.5
mar,m,1995,0.30000001192092896
mar,f,1995,1.0
mar,mf,1996,1.0
mar,m,1996,1.0
mar,f,1996,1.0
mar,mf,1997,0.699999988079071
mar,m,1997,0.699999988079071
mar,f,1997,0.699999988079071
mar,mf,1998,0.800000011920929
mar,m,1998,0.800000011920929
mar,f,1998,0.800000011920929
mar,mf,1999,0.30000001192092896
mar,m,1999,0.20000000298023224
mar,f,1999,0.4000000059604645
mar,mf,2000,0.20000000298023224
mar,m,2000,0.20000000298023224
mar,f,2000,0.20000000298023224
mar,mf,2001,0.10000000149011612
mar,m,2001,0.10000000149011612
mar,f,2001,0.10000000149011612
mar,mf,2002,0.0
mar,m,2002,0.0
mar,f,2002,0.10000000149011612
mar,mf,2003,0.10000000149011612
mar,m,2003,0.10000000149011612
mar,f,2003,0.10000000149011612
mar,mf,2004,0.10000000149011612
mar,m,2004,0.10000000149011612
mar,f,2004,0.0
mar,mf,2005,0.10000000149011612
mar,m,2005,0.10000000149011612
mar,f,2005,0.10000000149011612
mar,mf,2006,0.10000000149011612
mar,m,2006,0.10000000149011612
mar,f,2006,0.10000000149011612
mar,mf,2007,0.10000000149011612
mar,m,2007,0.10000000149011612
mar,f,2007,0.10000000149011612
mar,mf,2008,0.20000000298023224
mar,m,2008,0.20000000298023224
mar,f,2008,0.20000000298023224
mar,mf,2009,0.10000000149011612
mar,mf,2010,0.10000000149011612
mar,mf,2011,0.10000000149011612
mar,m,2011,0.10000000149011612
mar,f,2011,0.0
mar,mf,2012,0.10000000149011612
mar,m,2012,0.10000000149011612
mar,f,2012,0.10000000149011612
moz,mf,2003,
moz,m,2003,
moz,f,2003,
mmr,mf,1980,
mmr,mf,1981,
mmr,mf,1982,
mmr,mf,1983,
mmr,mf,1984,
mmr,mf,1985,
mmr,mf,1986,
mmr,mf,1987,
mmr,mf,1988,
mmr,mf,1989,
mmr,mf,1990,
mmr,mf,1992,
mmr,mf,1993,
mmr,mf,1994,
mmr,mf,1997,
mmr,mf,1998,
nam,mf,1991,0.20000000298023224
nam,m,1991,0.30000001192092896
nam,f,1991,0.20000000298023224
nam,mf,1997,0.5
nam,m,1997,0.4000000059604645
nam,f,1997,0.6000000238418579
nam,mf,2000,0.6000000238418579
nam,m,2000,0.5
nam,f,2000,0.800000011920929
nam,mf,2004,0.10000000149011612
nam,m,2004,0.10000000149011612
nam,f,2004,0.10000000149011612
nam,mf,2008,0.20000000298023224
nam,m,2008,0.20000000298023224
nam,f,2008,0.20000000298023224
nam,mf,2010,1.7000000476837158
nam,m,2010,1.7999999523162842
nam,f,2010,1.600000023841858
nam,mf,2011,0.6000000238418579
nam,m,2011,0.6000000238418579
nam,f,2011,0.5
nam,mf,2012,0.10000000149011612
nam,m,2012,0.10000000149011612
nam,f,2012,0.10000000149011612
nam,mf,2013,
nam,m,2013,
nam,f,2013,
npl,mf,1991,1.2999999523162842
npl,m,1991,1.7999999523162842
npl,f,1991,0.6000000238418579
npl,mf,1999,
npl,m,1999,
npl,f,1999,
npl,mf,2001,0.20000000298023224
npl,m,2001,0.20000000298023224
npl,f,2001,0.20000000298023224
npl,mf,2008,
npl,m,2008,
npl,f,2008,
npl,mf,2013,
nld,mf,1981,0.800000011920929
nld,m,1981,0.699999988079071
nld,f,1981,0.8999999761581421
nld,mf,1983,0.5
nld,m,1983,0.4000000059604645
nld,f,1983,0.6000000238418579
nld,mf,1985,0.800000011920929
nld,m,1985,0.800000011920929
nld,f,1985,0.800000011920929
nld,mf,1987,1.2999999523162842
nld,m,1987,1.2999999523162842
nld,f,1987,1.2999999523162842
nld,mf,1988,0.30000001192092896
nld,m,1988,0.30000001192092896
nld,f,1988,0.4000000059604645
nld,mf,1989,0.5
nld,m,1989,0.5
nld,f,1989,0.4000000059604645
nld,mf,1990,0.8999999761581421
nld,m,1990,0.8999999761581421
nld,f,1990,0.8999999761581421
nld,mf,1991,0.699999988079071
nld,m,1991,0.699999988079071
nld,f,1991,0.699999988079071
nld,mf,1992,4.400000095367432
nld,m,1992,3.0999999046325684
nld,f,1992,6.5
nld,mf,1993,2.299999952316284
nld,m,1993,1.600000023841858
nld,f,1993,3.299999952316284
nld,mf,1994,2.0999999046325684
nld,m,1994,1.7000000476837158
nld,f,1994,2.799999952316284
nld,mf,1995,3.0999999046325684
nld,m,1995,2.0999999046325684
nld,f,1995,4.5
nld,mf,1996,5.699999809265137
nld,m,1996,3.9000000953674316
nld,f,1996,8.399999618530273
nld,mf,1997,5.900000095367432
nld,m,1997,4.599999904632568
nld,f,1997,7.599999904632568
nld,mf,1998,4.699999809265137
nld,m,1998,3.5
nld,f,1998,6.400000095367432
nld,mf,1999,5.0
nld,m,1999,3.799999952316284
nld,f,1999,6.599999904632568
nld,mf,2000,6.300000190734863
nld,m,2000,5.5
nld,f,2000,7.300000190734863
nld,mf,2001,5.400000095367432
nld,m,2001,4.5
nld,f,2001,6.599999904632568
nld,mf,2002,9.300000190734863
nld,m,2002,9.0
nld,f,2002,9.800000190734863
nld,mf,2003,3.4000000953674316
nld,m,2003,3.5
nld,f,2003,3.200000047683716
nld,mf,2004,4.699999809265137
nld,m,2004,4.800000190734863
nld,f,2004,4.699999809265137
nld,mf,2005,4.699999809265137
nld,m,2005,4.599999904632568
nld,f,2005,4.900000095367432
nld,mf,2006,4.300000190734863
nld,m,2006,4.199999809265137
nld,f,2006,4.400000095367432
nld,mf,2007,3.799999952316284
nld,m,2007,3.9000000953674316
nld,f,2007,3.5999999046325684
nld,mf,2008,5.599999904632568
nld,m,2008,6.199999809265137
nld,f,2008,4.800000190734863
nld,mf,2009,7.900000095367432
nld,m,2009,8.899999618530273
nld,f,2009,6.699999809265137
nld,mf,2010,9.399999618530273
nld,m,2010,10.899999618530273
nld,f,2010,7.699999809265137
nld,mf,2011,10.600000381469727
nld,m,2011,12.300000190734863
nld,f,2011,8.5
nld,mf,2012,9.800000190734863
nld,m,2012,11.300000190734863
nld,f,2012,8.199999809265137
nld,mf,2013,8.199999809265137
nld,m,2013,8.0
nld,f,2013,8.399999618530273
nld,mf,2014,7.699999809265137
nld,m,2014,7.5
nld,f,2014,7.800000190734863
ant,mf,1980,0.4000000059604645
ant,mf,1981,2.4000000953674316
ant,mf,1983,1.5
ant,m,1983,1.899999976158142
ant,f,1983,0.699999988079071
ant,mf,1984,0.699999988079071
ant,m,1984,0.8999999761581421
ant,f,1984,0.30000001192092896
ant,mf,1985,0.699999988079071
ant,m,1985,0.8999999761581421
ant,f,1985,0.30000001192092896
ant,mf,1986,0.0
ant,m,1986,0.0
ant,f,1986,0.0
ant,mf,1987,9.5
ant,mf,1989,
ant,mf,1990,
ant,mf,1991,
ant,mf,1992,
ant,m,1992,
ant,f,1992,
ant,mf,1993,
ant,m,1993,
ant,f,1993,
ant,mf,1994,
ant,m,1994,
ant,f,1994,
ant,mf,1995,
ant,m,1995,
ant,f,1995,
ant,mf,1996,
ant,m,1996,
ant,f,1996,
ant,mf,1997,
ant,m,1997,
ant,f,1997,
ant,mf,1998,
ant,m,1998,
ant,f,1998,
ant,mf,2000,
ant,m,2000,
ant,f,2000,
ant,mf,2002,
ant,mf,2003,
ant,mf,2004,
ant,mf,2005,
ant,mf,2006,
ant,mf,2007,
ant,mf,2008,
ant,mf,2009,
ant,m,2009,
ant,f,2009,
ant,mf,2011,
ant,m,2011,
ant,f,2011,
ant,mf,2013,0.800000011920929
ncl,mf,1996,
ncl,m,1996,
ncl,f,1996,
ncl,mf,2000,0.0
ncl,mf,2005,32.900001525878906
ncl,mf,2006,32.5
ncl,mf,2007,32.400001525878906
ncl,mf,2008,31.899999618530273
nzl,mf,1986,0.5
nzl,m,1986,0.5
nzl,f,1986,0.5
nzl,mf,1987,0.4000000059604645
nzl,m,1987,0.4000000059604645
nzl,f,1987,0.4000000059604645
nzl,mf,1988,0.20000000298023224
nzl,m,1988,0.30000001192092896
nzl,f,1988,0.20000000298023224
nzl,mf,1989,0.30000001192092896
nzl,m,1989,0.30000001192092896
nzl,f,1989,0.30000001192092896
nzl,mf,1990,0.4000000059604645
nzl,m,1990,0.4000000059604645
nzl,f,1990,0.4000000059604645
nzl,mf,1991,
nzl,m,1991,
nzl,f,1991,
nzl,mf,1992,
nzl,m,1992,
nzl,f,1992,
nzl,mf,1993,
nzl,m,1993,
nzl,f,1993,
nzl,mf,1994,
nzl,m,1994,
nzl,f,1994,
nzl,mf,1995,
nzl,m,1995,
nzl,f,1995,
nzl,mf,1996,
nzl,m,1996,
nzl,f,1996,
nzl,mf,1997,
nzl,m,1997,
nzl,f,1997,
nzl,mf,1998,
nzl,m,1998,
nzl,f,1998,
nzl,mf,1999,
nzl,m,1999,
nzl,f,1999,
nzl,mf,2000,
