country,sex,year,services_percentage
sau,m,1992,62.5
sau,f,1992,97.30000305175781
sau,mf,1999,72.69999694824219
sau,m,1999,68.69999694824219
sau,f,1999,97.30000305175781
sau,mf,2000,74.0
sau,m,2000,70.5
sau,f,2000,96.0999984741211
sau,mf,2001,72.80000305175781
sau,m,2001,68.9000015258789
sau,f,2001,97.5999984741211
sau,mf,2002,74.4000015258789
sau,m,2002,70.69999694824219
sau,f,2002,98.0999984741211
sau,mf,2006,75.80000305175781
sau,m,2006,72.0
sau,f,2006,98.5999984741211
sau,mf,2007,74.9000015258789
sau,m,2007,71.0999984741211
sau,f,2007,98.19999694824219
sau,mf,2008,75.9000015258789
sau,m,2008,72.30000305175781
sau,f,2008,98.69999694824219
sau,mf,2009,75.5
sau,m,2009,72.0
sau,f,2009,98.4000015258789
sau,mf,2011,73.19999694824219
sau,m,2011,69.5
sau,f,2011,97.69999694824219
sau,mf,2012,70.69999694824219
sau,m,2012,66.5999984741211
sau,f,2012,98.30000305175781
sau,mf,2013,70.9000015258789
sau,m,2013,66.9000015258789
sau,f,2013,98.0
sen,mf,2001,36.099998474121094
sen,m,2001,31.700000762939453
sen,f,2001,42.5
sen,mf,2006,36.099998474121094
sen,m,2006,32.70000076293945
sen,f,2006,42.29999923706055
sen,mf,2011,22.399999618530273
sen,m,2011,21.799999237060547
sen,f,2011,23.299999237060547
srb,mf,2004,48.900001525878906
srb,m,2004,43.0
srb,f,2004,57.29999923706055
srb,mf,2005,49.099998474121094
srb,m,2005,42.29999923706055
srb,f,2005,59.20000076293945
srb,mf,2006,50.20000076293945
srb,m,2006,41.900001525878906
srb,f,2006,62.099998474121094
srb,mf,2007,49.70000076293945
srb,m,2007,41.70000076293945
srb,f,2007,60.900001525878906
srb,mf,2008,48.70000076293945
srb,m,2008,41.70000076293945
srb,f,2008,57.900001525878906
srb,mf,2009,50.099998474121094
srb,m,2009,41.599998474121094
srb,f,2009,61.29999923706055
srb,mf,2010,51.79999923706055
srb,m,2010,43.400001525878906
srb,f,2010,63.0
srb,mf,2011,52.0
srb,m,2011,43.099998474121094
srb,f,2011,64.19999694824219
srb,mf,2012,52.599998474121094
srb,m,2012,44.29999923706055
srb,f,2012,64.0999984741211
srb,mf,2013,52.900001525878906
srb,m,2013,45.29999923706055
srb,f,2013,63.099998474121094
syc,mf,2011,78.19999694824219
syc,m,2011,68.0999984741211
syc,f,2011,88.5
sle,mf,2003,27.5
sle,m,2003,25.299999237060547
sle,f,2003,28.799999237060547
sle,mf,2004,25.0
sle,m,2004,23.700000762939453
sle,f,2004,26.399999618530273
sgp,mf,1980,62.599998474121094
sgp,m,1980,64.5999984741211
sgp,f,1980,58.79999923706055
sgp,mf,1981,61.5
sgp,m,1981,62.79999923706055
sgp,f,1981,59.099998474121094
sgp,mf,1982,62.099998474121094
sgp,m,1982,62.5
sgp,f,1982,61.0
sgp,mf,1983,62.900001525878906
sgp,m,1983,62.79999923706055
sgp,f,1983,63.20000076293945
sgp,mf,1984,62.099998474121094
sgp,m,1984,61.5
sgp,f,1984,63.29999923706055
sgp,mf,1985,63.900001525878906
sgp,m,1985,62.599998474121094
sgp,f,1985,66.0999984741211
sgp,mf,1986,64.30000305175781
sgp,m,1986,63.20000076293945
sgp,f,1986,66.19999694824219
sgp,mf,1987,63.900001525878906
sgp,m,1987,63.70000076293945
sgp,f,1987,64.4000015258789
sgp,mf,1988,62.0
sgp,m,1988,63.20000076293945
sgp,f,1988,64.0999984741211
sgp,mf,1989,63.29999923706055
sgp,m,1989,62.5
sgp,f,1989,64.5
sgp,mf,1990,61.70000076293945
sgp,m,1990,59.20000076293945
sgp,f,1990,65.5999984741211
sgp,mf,1991,64.5999984741211
sgp,m,1991,62.900001525878906
sgp,f,1991,67.0
sgp,mf,1992,65.0
sgp,m,1992,63.20000076293945
sgp,f,1992,67.80000305175781
sgp,mf,1993,65.9000015258789
sgp,m,1993,63.400001525878906
sgp,f,1993,69.5999984741211
sgp,mf,1994,67.0
sgp,m,1994,64.0
sgp,f,1994,71.4000015258789
sgp,mf,1995,68.80000305175781
sgp,m,1995,65.0
sgp,f,1995,74.9000015258789
sgp,mf,1996,69.5999984741211
sgp,m,1996,66.5
sgp,f,1996,73.80000305175781
sgp,mf,1997,68.80000305175781
sgp,m,1997,66.0
sgp,f,1997,73.0
sgp,mf,1998,69.5999984741211
sgp,m,1998,66.5
sgp,f,1998,74.4000015258789
sgp,mf,1999,70.19999694824219
sgp,m,1999,67.19999694824219
sgp,f,1999,74.80000305175781
sgp,mf,2001,73.30000305175781
sgp,m,2001,69.5999984741211
sgp,f,2001,78.80000305175781
sgp,mf,2002,74.0
sgp,m,2002,70.5
sgp,f,2002,79.19999694824219
sgp,mf,2003,74.0999984741211
sgp,m,2003,70.5999984741211
sgp,f,2003,79.30000305175781
sgp,mf,2004,75.19999694824219
sgp,m,2004,71.5999984741211
sgp,f,2004,80.30000305175781
sgp,mf,2005,77.30000305175781
sgp,mf,2006,76.69999694824219
sgp,m,2006,72.5
sgp,f,2006,82.4000015258789
sgp,mf,2007,76.4000015258789
sgp,m,2007,72.19999694824219
sgp,f,2007,82.0
sgp,mf,2008,76.19999694824219
sgp,m,2008,71.4000015258789
sgp,f,2008,82.5999984741211
sgp,mf,2009,68.0
sgp,mf,2010,68.9000015258789
sgp,mf,2011,79.19999694824219
sgp,m,2011,74.4000015258789
sgp,f,2011,85.30000305175781
sgp,mf,2012,79.5
sgp,m,2012,74.9000015258789
sgp,f,2012,85.19999694824219
sgp,mf,2013,80.0999984741211
sgp,m,2013,76.0999984741211
sgp,f,2013,85.0999984741211
sgp,mf,2014,70.5999984741211
svk,mf,1994,50.099998474121094
svk,m,1994,39.099998474121094
svk,f,1994,63.79999923706055
svk,mf,1995,51.900001525878906
svk,m,1995,41.400001525878906
svk,f,1995,65.0
svk,mf,1996,51.599998474121094
svk,m,1996,40.70000076293945
svk,f,1996,65.19999694824219
svk,mf,1997,51.599998474121094
svk,m,1997,39.599998474121094
svk,f,1997,66.30000305175781
svk,mf,1998,52.400001525878906
svk,m,1998,40.20000076293945
svk,f,1998,67.4000015258789
svk,mf,1999,54.20000076293945
svk,m,1999,41.79999923706055
svk,f,1999,69.0
svk,mf,2000,55.79999923706055
svk,m,2000,43.5
svk,f,2000,70.0999984741211
svk,mf,2001,56.70000076293945
svk,m,2001,43.900001525878906
svk,f,2001,71.4000015258789
svk,mf,2002,55.20000076293945
svk,m,2002,43.20000076293945
svk,f,2002,69.4000015258789
svk,mf,2003,55.70000076293945
svk,m,2003,43.29999923706055
svk,f,2003,70.5
svk,mf,2004,55.5
svk,m,2004,43.099998474121094
svk,f,2004,70.5999984741211
svk,mf,2005,56.20000076293945
svk,m,2005,43.70000076293945
svk,f,2005,71.9000015258789
svk,mf,2006,56.70000076293945
svk,m,2006,44.099998474121094
svk,f,2006,72.69999694824219
svk,mf,2007,56.29999923706055
svk,m,2007,43.0
svk,f,2007,73.4000015258789
svk,mf,2008,55.79999923706055
svk,m,2008,42.099998474121094
svk,f,2008,73.30000305175781
svk,mf,2009,58.400001525878906
svk,m,2009,44.79999923706055
svk,f,2009,75.69999694824219
svk,mf,2010,59.5
svk,m,2010,45.5
svk,f,2010,77.0
svk,mf,2011,59.29999923706055
svk,m,2011,45.099998474121094
svk,f,2011,77.0999984741211
svk,mf,2012,59.099998474121094
svk,m,2012,44.70000076293945
svk,f,2012,77.4000015258789
svk,mf,2013,60.79999923706055
svk,m,2013,46.099998474121094
svk,f,2013,79.0999984741211
svk,mf,2014,60.900001525878906
svk,m,2014,47.099998474121094
svk,f,2014,78.30000305175781
svn,mf,1993,45.099998474121094
svn,m,1993,36.79999923706055
svn,f,1993,53.900001525878906
svn,mf,1994,45.79999923706055
svn,m,1994,38.099998474121094
svn,f,1994,54.900001525878906
svn,mf,1995,46.400001525878906
svn,m,1995,38.5
svn,f,1995,55.29999923706055
svn,mf,1996,47.70000076293945
svn,m,1996,38.79999923706055
svn,f,1996,58.0
svn,mf,1997,47.20000076293945
svn,m,1997,38.900001525878906
svn,f,1997,56.900001525878906
svn,mf,1998,48.20000076293945
svn,m,1998,40.099998474121094
svn,f,1998,57.599998474121094
svn,mf,1999,52.5
svn,m,1999,43.599998474121094
svn,f,1999,63.0
svn,mf,2000,53.400001525878906
svn,m,2000,45.099998474121094
svn,f,2000,63.0
svn,mf,2001,52.0
svn,m,2001,43.400001525878906
svn,f,2001,62.099998474121094
svn,mf,2002,52.29999923706055
svn,m,2002,43.5
svn,f,2002,62.70000076293945
svn,mf,2003,55.099998474121094
svn,m,2003,45.5
svn,f,2003,66.5
svn,mf,2004,54.099998474121094
svn,m,2004,44.599998474121094
svn,f,2004,65.4000015258789
svn,mf,2005,54.5
svn,m,2005,44.29999923706055
svn,f,2005,66.5999984741211
svn,mf,2006,55.70000076293945
svn,m,2006,45.29999923706055
svn,f,2006,68.0
svn,mf,2007,55.5
svn,m,2007,45.400001525878906
svn,f,2007,67.69999694824219
svn,mf,2008,57.0
svn,m,2008,46.099998474121094
svn,f,2008,69.80000305175781
svn,mf,2009,58.599998474121094
svn,m,2009,48.5
svn,f,2009,70.4000015258789
svn,mf,2010,59.5
svn,m,2010,48.79999923706055
svn,f,2010,72.0999984741211
svn,mf,2011,60.400001525878906
svn,m,2011,48.400001525878906
svn,f,2011,74.5
svn,mf,2012,61.099998474121094
svn,m,2012,49.79999923706055
svn,f,2012,74.4000015258789
svn,mf,2013,61.0
svn,m,2013,49.900001525878906
svn,f,2013,74.19999694824219
svn,mf,2014,60.20000076293945
svn,m,2014,49.099998474121094
svn,f,2014,73.5
zaf,mf,2000,60.70000076293945
zaf,m,2000,51.5
zaf,f,2000,71.5
zaf,mf,2001,54.5
zaf,mf,2002,52.5
zaf,mf,2003,54.70000076293945
zaf,m,2003,50.79999923706055
zaf,f,2003,59.599998474121094
zaf,mf,2004,55.29999923706055
zaf,m,2004,51.599998474121094
zaf,f,2004,60.5
zaf,mf,2005,59.099998474121094
zaf,m,2005,55.0
zaf,f,2005,64.30000305175781
zaf,mf,2006,58.70000076293945
zaf,m,2006,54.70000076293945
zaf,f,2006,63.599998474121094
zaf,mf,2007,59.5
zaf,m,2007,54.70000076293945
zaf,f,2007,65.5
zaf,mf,2008,59.79999923706055
zaf,m,2008,54.5
zaf,f,2008,66.69999694824219
zaf,mf,2009,60.79999923706055
zaf,m,2009,55.79999923706055
zaf,f,2009,67.19999694824219
zaf,mf,2010,70.5999984741211
zaf,m,2010,61.20000076293945
zaf,f,2010,82.80000305175781
zaf,mf,2011,71.0999984741211
zaf,m,2011,61.599998474121094
zaf,f,2011,79.0
zaf,mf,2012,71.5
zaf,m,2012,62.0
zaf,f,2012,83.80000305175781
zaf,mf,2013,71.30000305175781
zaf,m,2013,61.400001525878906
zaf,f,2013,83.80000305175781
zaf,mf,2014,71.9000015258789
zaf,m,2014,61.900001525878906
zaf,f,2014,84.69999694824219
esp,mf,1980,44.70000076293945
esp,m,1980,38.5
esp,f,1980,60.20000076293945
esp,mf,1981,46.0
esp,m,1981,39.599998474121094
esp,f,1981,62.20000076293945
esp,mf,1982,47.400001525878906
esp,m,1982,40.79999923706055
esp,f,1982,63.79999923706055
esp,mf,1983,47.70000076293945
esp,m,1983,41.0
esp,f,1983,64.19999694824219
esp,mf,1984,48.70000076293945
esp,m,1984,41.79999923706055
esp,f,1984,65.5999984741211
esp,mf,1985,49.79999923706055
esp,m,1985,43.0
esp,f,1985,66.5
esp,mf,1986,51.79999923706055
esp,m,1986,44.599998474121094
esp,f,1986,69.0999984741211
esp,mf,1987,52.5
esp,m,1987,45.099998474121094
esp,f,1987,69.69999694824219
esp,mf,1988,53.099998474121094
esp,m,1988,45.20000076293945
esp,f,1988,70.80000305175781
esp,mf,1989,54.099998474121094
esp,m,1989,45.900001525878906
esp,f,1989,72.19999694824219
esp,mf,1990,54.70000076293945
esp,m,1990,46.29999923706055
esp,f,1990,72.80000305175781
esp,mf,1991,56.20000076293945
esp,m,1991,47.5
esp,f,1991,74.69999694824219
esp,mf,1992,57.5
esp,m,1992,48.79999923706055
esp,f,1992,75.4000015258789
esp,mf,1993,59.20000076293945
esp,m,1993,50.400001525878906
esp,f,1993,76.80000305175781
esp,mf,1994,60.29999923706055
esp,m,1994,51.099998474121094
esp,f,1994,78.19999694824219
esp,mf,1995,60.79999923706055
esp,m,1995,51.400001525878906
esp,f,1995,78.9000015258789
esp,mf,1996,62.20000076293945
esp,m,1996,52.599998474121094
esp,f,1996,80.19999694824219
esp,mf,1997,62.0
esp,m,1997,52.099998474121094
esp,f,1997,80.5
esp,mf,1998,61.79999923706055
esp,m,1998,51.5
esp,f,1998,80.9000015258789
esp,mf,1999,62.099998474121094
esp,m,1999,51.29999923706055
esp,f,1999,81.4000015258789
esp,mf,2000,62.5
esp,m,2000,51.79999923706055
esp,f,2000,80.80000305175781
esp,mf,2001,62.0
esp,m,2001,50.70000076293945
esp,f,2001,81.0999984741211
esp,mf,2002,62.900001525878906
esp,m,2002,51.400001525878906
esp,f,2002,81.69999694824219
esp,mf,2003,63.599998474121094
esp,m,2003,51.5
esp,f,2003,82.80000305175781
esp,mf,2004,64.30000305175781
esp,m,2004,51.79999923706055
esp,f,2004,83.5
esp,mf,2005,65.0999984741211
esp,m,2005,52.400001525878906
esp,f,2005,84.0999984741211
esp,mf,2006,65.80000305175781
esp,m,2006,52.400001525878906
esp,f,2006,85.0999984741211
esp,mf,2007,66.30000305175781
esp,m,2007,52.79999923706055
esp,f,2007,85.4000015258789
esp,mf,2008,68.0999984741211
esp,m,2008,54.79999923706055
esp,f,2008,86.19999694824219
esp,mf,2009,71.30000305175781
esp,m,2009,58.599998474121094
esp,f,2009,87.5
esp,mf,2010,72.80000305175781
esp,m,2010,60.70000076293945
esp,f,2010,88.0
esp,mf,2011,74.0999984741211
esp,m,2011,62.20000076293945
esp,f,2011,88.69999694824219
esp,mf,2012,75.0999984741211
esp,m,2012,63.900001525878906
esp,f,2012,88.5
esp,mf,2013,75.9000015258789
esp,m,2013,64.69999694824219
esp,f,2013,89.30000305175781
esp,mf,2014,76.30000305175781
esp,m,2014,65.4000015258789
esp,f,2014,89.30000305175781
lka,mf,1981,29.299999237060547
lka,m,1981,29.899999618530273
lka,f,1981,27.600000381469727
lka,mf,1985,27.899999618530273
lka,m,1985,29.399999618530273
lka,f,1985,24.399999618530273
lka,mf,1990,30.0
lka,mf,1991,29.600000381469727
lka,mf,1992,33.900001525878906
lka,mf,1993,36.29999923706055
lka,m,1993,38.400001525878906
lka,f,1993,31.700000762939453
lka,mf,1994,34.900001525878906
lka,m,1994,38.5
lka,f,1994,26.899999618530273
lka,mf,1995,33.599998474121094
lka,m,1995,36.29999923706055
lka,f,1995,27.600000381469727
lka,mf,1996,38.79999923706055
lka,m,1996,41.0
lka,f,1996,34.0
lka,mf,1997,35.70000076293945
lka,mf,1998,33.400001525878906
lka,m,1998,36.70000076293945
lka,f,1998,27.299999237060547
lka,mf,2002,37.900001525878906
lka,m,2002,28.0
lka,f,2002,25.0
lka,mf,2003,37.5
lka,m,2003,27.399999618530273
lka,f,2003,24.700000762939453
lka,mf,2004,36.900001525878906
lka,m,2004,26.5
lka,f,2004,23.700000762939453
lka,mf,2005,38.400001525878906
lka,m,2005,26.0
lka,f,2005,25.799999237060547
lka,mf,2006,38.400001525878906
lka,m,2006,27.200000762939453
lka,f,2006,24.0
lka,mf,2007,38.70000076293945
lka,m,2007,26.399999618530273
lka,f,2007,25.600000381469727
lka,mf,2008,38.79999923706055
lka,m,2008,27.299999237060547
lka,f,2008,26.299999237060547
lka,mf,2009,39.599998474121094
lka,m,2009,27.200000762939453
lka,f,2009,27.100000381469727
lka,mf,2010,40.400001525878906
lka,m,2010,28.299999237060547
lka,f,2010,27.200000762939453
lka,mf,2011,40.0
lka,m,2011,27.899999618530273
lka,f,2011,28.100000381469727
lka,mf,2012,41.5
lka,m,2012,28.200000762939453
lka,f,2012,29.399999618530273
lka,mf,2013,41.70000076293945
lka,m,2013,43.0
lka,f,2013,39.099998474121094
lka,mf,2014,43.400001525878906
lka,m,2014,44.5
lka,f,2014,41.29999923706055
sdn,mf,2011,40.099998474121094
sdn,m,2011,41.29999923706055
sdn,f,2011,35.599998474121094
sur,mf,1982,70.0
sur,mf,1983,78.19999694824219
sur,mf,1984,79.19999694824219
sur,mf,1985,79.9000015258789
sur,mf,1986,71.5
sur,mf,1987,82.4000015258789
sur,mf,1988,85.0
sur,mf,1989,82.5999984741211
sur,mf,1990,73.30000305175781
sur,m,1990,64.5
sur,f,1990,87.30000305175781
sur,mf,1992,73.0999984741211
sur,m,1992,65.4000015258789
sur,f,1992,87.0999984741211
sur,mf,1993,73.4000015258789
sur,m,1993,65.0999984741211
sur,f,1993,88.4000015258789
sur,mf,1994,71.4000015258789
sur,m,1994,62.5
sur,f,1994,88.5999984741211
sur,mf,1995,67.0999984741211
sur,m,1995,56.099998474121094
sur,f,1995,88.5
sur,mf,1996,65.9000015258789
sur,m,1996,52.900001525878906
sur,f,1996,91.5999984741211
sur,mf,1997,68.0
sur,m,1997,56.900001525878906
sur,f,1997,89.9000015258789
sur,mf,1998,65.69999694824219
sur,m,1998,56.29999923706055
sur,f,1998,85.5
sur,mf,1999,75.4000015258789
sur,m,1999,64.30000305175781
sur,f,1999,96.5999984741211
sur,mf,2004,64.30000305175781
sur,m,2004,54.599998474121094
sur,f,2004,82.19999694824219
sur,mf,2013,72.9000015258789
sur,m,2013,61.20000076293945
sur,f,2013,91.0
swe,mf,1980,62.20000076293945
swe,m,1980,47.0
swe,f,1980,80.5999984741211
swe,mf,1981,63.099998474121094
swe,m,1981,47.5
swe,f,1981,81.5999984741211
swe,mf,1982,64.0999984741211
swe,m,1982,48.5
swe,f,1982,82.30000305175781
swe,mf,1983,64.69999694824219
swe,m,1983,48.900001525878906
swe,f,1983,82.69999694824219
swe,mf,1984,65.0999984741211
swe,m,1984,49.29999923706055
swe,f,1984,83.0
swe,mf,1985,65.30000305175781
swe,m,1985,49.5
swe,f,1985,83.0
swe,mf,1986,66.5
swe,m,1986,51.0
swe,f,1986,83.30000305175781
swe,mf,1987,66.0
swe,m,1987,50.20000076293945
swe,f,1987,83.0
swe,mf,1988,66.5999984741211
swe,m,1988,51.0
swe,f,1988,83.4000015258789
swe,mf,1989,66.80000305175781
swe,m,1989,51.5
swe,f,1989,83.4000015258789
swe,mf,1990,67.19999694824219
swe,m,1990,51.70000076293945
swe,f,1990,84.0999984741211
swe,mf,1991,68.30000305175781
swe,m,1991,52.900001525878906
swe,f,1991,84.9000015258789
swe,mf,1992,70.0
swe,m,1992,55.0
swe,f,1992,85.80000305175781
swe,mf,1993,70.80000305175781
swe,m,1993,56.099998474121094
swe,f,1993,86.30000305175781
swe,mf,1994,71.4000015258789
swe,m,1994,56.79999923706055
swe,f,1994,86.69999694824219
swe,mf,1995,71.0
swe,m,1995,56.5
swe,f,1995,86.5
swe,mf,1996,70.80000305175781
swe,m,1996,56.400001525878906
swe,f,1996,86.19999694824219
swe,mf,1997,71.0999984741211
swe,m,1997,57.0
swe,f,1997,86.5999984741211
swe,mf,1998,71.0
swe,m,1998,57.79999923706055
swe,f,1998,85.80000305175781
swe,mf,1999,72.19999694824219
swe,m,1999,58.599998474121094
swe,f,1999,87.0
swe,mf,2000,72.9000015258789
swe,m,2000,59.599998474121094
swe,f,2000,87.0999984741211
swe,mf,2001,73.5999984741211
swe,m,2001,60.79999923706055
swe,f,2001,87.5999984741211
swe,mf,2002,74.5999984741211
swe,m,2002,61.599998474121094
swe,f,2002,88.5
swe,mf,2003,75.0
swe,m,2003,61.900001525878906
swe,f,2003,89.0
swe,mf,2004,75.19999694824219
swe,m,2004,62.20000076293945
swe,f,2004,89.19999694824219
swe,mf,2005,75.5999984741211
swe,m,2005,63.0
swe,f,2005,89.4000015258789
swe,mf,2006,75.69999694824219
swe,m,2006,63.099998474121094
swe,f,2006,89.5
swe,mf,2007,75.9000015258789
swe,m,2007,63.29999923706055
swe,f,2007,89.5999984741211
swe,mf,2008,76.30000305175781
swe,m,2008,63.400001525878906
swe,f,2008,90.4000015258789
swe,mf,2009,77.5
swe,m,2009,65.0
swe,f,2009,91.0
swe,mf,2010,77.9000015258789
swe,m,2010,65.80000305175781
swe,f,2010,91.19999694824219
swe,mf,2011,77.80000305175781
swe,m,2011,65.5999984741211
swe,f,2011,91.0999984741211
swe,mf,2012,77.9000015258789
swe,m,2012,66.0
swe,f,2012,90.80000305175781
swe,mf,2013,78.30000305175781
swe,m,2013,67.0
swe,f,2013,90.69999694824219
swe,mf,2014,79.0
swe,m,2014,67.5999984741211
swe,f,2014,91.30000305175781
che,mf,1980,55.0
che,m,1980,45.5
che,f,1980,71.9000015258789
che,mf,1981,55.599998474121094
che,m,1981,46.0
che,f,1981,72.0
che,mf,1982,56.599998474121094
che,m,1982,47.099998474121094
che,f,1982,73.0
che,mf,1983,57.599998474121094
che,m,1983,48.5
che,f,1983,74.0999984741211
che,mf,1984,58.099998474121094
che,m,1984,48.400001525878906
che,f,1984,74.5999984741211
che,mf,1985,58.400001525878906
che,m,1985,48.900001525878906
che,f,1985,74.5
che,mf,1986,59.0
che,m,1986,49.599998474121094
che,f,1986,75.0
che,mf,1987,60.29999923706055
che,m,1987,50.900001525878906
che,f,1987,76.0
che,mf,1988,61.5
che,m,1988,52.0
che,f,1988,76.9000015258789
che,mf,1989,62.5
che,m,1989,53.099998474121094
che,f,1989,77.5
che,mf,1990,63.599998474121094
che,m,1990,54.20000076293945
che,f,1990,78.19999694824219
che,mf,1991,65.5
che,m,1991,55.599998474121094
che,f,1991,79.69999694824219
che,mf,1992,66.80000305175781
che,m,1992,56.70000076293945
che,f,1992,80.9000015258789
che,mf,1993,67.5
che,m,1993,57.70000076293945
che,f,1993,81.0999984741211
che,mf,1994,67.5
che,m,1994,57.900001525878906
che,f,1994,80.5999984741211
che,mf,1995,67.0
che,m,1995,57.0
che,f,1995,80.69999694824219
che,mf,1996,66.4000015258789
che,m,1996,57.400001525878906
che,f,1996,78.19999694824219
che,mf,1997,67.5
che,m,1997,58.29999923706055
che,f,1997,79.4000015258789
che,mf,1998,67.30000305175781
che,m,1998,57.599998474121094
che,f,1998,79.5999984741211
che,mf,1999,68.30000305175781
che,m,1999,58.5
che,f,1999,80.5
che,mf,2000,67.80000305175781
che,m,2000,57.5
che,f,2000,80.69999694824219
che,mf,2001,71.0999984741211
che,m,2001,60.70000076293945
che,f,2001,84.0
che,mf,2002,71.5999984741211
che,m,2002,61.20000076293945
che,f,2002,84.19999694824219
che,mf,2003,73.0
che,m,2003,63.0
che,f,2003,85.0999984741211
che,mf,2004,73.5999984741211
che,m,2004,63.70000076293945
che,f,2004,85.5
che,mf,2005,73.4000015258789
che,m,2005,63.0
che,f,2005,85.9000015258789
che,mf,2006,73.19999694824219
che,m,2006,62.70000076293945
che,f,2006,85.9000015258789
che,mf,2007,73.0999984741211
che,m,2007,62.29999923706055
che,f,2007,86.19999694824219
che,mf,2008,68.30000305175781
che,m,2008,59.5
che,f,2008,78.5999984741211
che,mf,2009,70.9000015258789
che,m,2009,61.70000076293945
che,f,2009,81.69999694824219
che,mf,2010,71.19999694824219
che,m,2010,61.599998474121094
che,f,2010,82.5
che,mf,2011,71.4000015258789
che,m,2011,61.599998474121094
che,f,2011,82.9000015258789
che,mf,2012,72.80000305175781
che,m,2012,63.599998474121094
che,f,2012,83.69999694824219
che,mf,2013,73.0999984741211
che,m,2013,63.70000076293945
che,f,2013,83.9000015258789
che,mf,2014,73.9000015258789
che,m,2014,64.9000015258789
che,f,2014,84.0999984741211
syr,mf,1983,40.099998474121094
syr,m,1983,40.599998474121094
syr,f,1983,36.900001525878906
syr,mf,1984,41.599998474121094
syr,m,1984,42.0
syr,f,1984,38.79999923706055
syr,mf,1989,46.20000076293945
syr,m,1989,47.29999923706055
syr,f,1989,40.099998474121094
syr,mf,1991,46.79999923706055
syr,m,1991,48.5
syr,f,1991,38.20000076293945
syr,mf,1993,42.29999923706055
syr,m,1993,44.099998474121094
syr,f,1993,34.5
syr,mf,1994,45.29999923706055
syr,m,1994,44.29999923706055
syr,f,1994,53.099998474121094
syr,mf,1995,41.099998474121094
syr,m,1995,44.0
syr,f,1995,29.200000762939453
syr,mf,1997,49.099998474121094
syr,m,1997,47.400001525878906
syr,f,1997,60.599998474121094
syr,mf,1999,43.900001525878906
syr,m,1999,44.599998474121094
syr,f,1999,40.0
syr,mf,2000,41.0
syr,m,2000,43.400001525878906
syr,f,2000,30.799999237060547
syr,mf,2001,43.099998474121094
syr,m,2001,44.70000076293945
syr,f,2001,35.29999923706055
syr,mf,2002,41.099998474121094
syr,m,2002,43.099998474121094
syr,f,2002,31.700000762939453
syr,mf,2003,47.400001525878906
syr,m,2003,48.29999923706055
syr,f,2003,42.79999923706055
syr,mf,2006,52.099998474121094
syr,m,2006,50.29999923706055
syr,f,2006,64.4000015258789
syr,mf,2007,51.79999923706055
syr,m,2007,49.70000076293945
syr,f,2007,65.9000015258789
syr,mf,2008,52.900001525878906
syr,m,2008,50.70000076293945
syr,f,2008,66.0999984741211
syr,mf,2009,52.29999923706055
syr,m,2009,49.599998474121094
syr,f,2009,70.80000305175781
syr,mf,2010,53.0
syr,m,2010,50.70000076293945
syr,f,2010,68.5999984741211
syr,mf,2011,55.29999923706055
syr,m,2011,52.099998474121094
syr,f,2011,78.19999694824219
twn,mf,2001,54.900001525878906
twn,mf,2002,55.5
twn,mf,2003,56.099998474121094
twn,mf,2004,57.5
twn,m,2004,50.0
twn,f,2004,67.9000015258789
twn,mf,2005,57.70000076293945
twn,m,2005,49.70000076293945
twn,f,2005,68.5999984741211
twn,mf,2006,57.900001525878906
twn,m,2006,49.599998474121094
twn,f,2006,69.19999694824219
twn,mf,2007,57.900001525878906
twn,m,2007,49.400001525878906
twn,f,2007,69.19999694824219
twn,mf,2008,58.0
twn,m,2008,49.29999923706055
twn,f,2008,69.4000015258789
twn,mf,2009,58.900001525878906
twn,m,2009,49.900001525878906
twn,f,2009,70.30000305175781
twn,mf,2010,58.79999923706055
twn,m,2010,49.79999923706055
twn,f,2010,70.30000305175781
twn,mf,2011,58.599998474121094
twn,m,2011,49.29999923706055
twn,f,2011,70.5
twn,mf,2012,58.70000076293945
twn,m,2012,49.20000076293945
twn,f,2012,70.9000015258789
twn,mf,2013,58.900001525878906
twn,m,2013,49.29999923706055
twn,f,2013,71.0
twn,mf,2014,58.900001525878906
twn,m,2014,49.099998474121094
twn,f,2014,71.19999694824219
tjk,mf,2004,26.200000762939453
tjk,m,2004,30.799999237060547
tjk,f,2004,19.700000762939453
tjk,mf,2009,31.100000381469727
tjk,m,2009,35.0
tjk,f,2009,25.899999618530273
tza,mf,1991,11.699999809265137
tza,m,1991,15.300000190734863
tza,f,1991,8.199999809265137
tza,mf,2001,15.300000190734863
tza,m,2001,15.699999809265137
tza,f,2001,14.800000190734863
tza,mf,2002,15.100000381469727
tza,m,2002,17.799999237060547
tza,f,2002,12.399999618530273
tza,mf,2006,20.299999237060547
tza,m,2006,21.5
tza,f,2006,19.200000762939453
tza,mf,2007,26.5
tza,mf,2014,26.600000381469727
tza,m,2014,26.399999618530273
tza,f,2014,26.799999237060547
tha,mf,1980,18.899999618530273
tha,m,1980,19.600000381469727
tha,f,1980,18.100000381469727
tha,mf,1981,22.899999618530273
tha,m,1981,23.100000381469727
tha,f,1981,22.700000762939453
tha,mf,1982,24.700000762939453
tha,m,1982,24.200000762939453
tha,f,1982,25.200000762939453
tha,mf,1983,23.799999237060547
tha,m,1983,22.399999618530273
tha,f,1983,24.700000762939453
tha,mf,1984,22.5
tha,m,1984,21.700000762939453
tha,f,1984,23.600000381469727
